item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
7317,B004J749W0,85,63,148,116,0,85-63-148-116-0,85-63-148-116,1,False,"12 inch Black Panel w/Black Trim Travel Cosmetic Organizer Makeup Artist Train Case ber chic, funky fresh, or conservative doesn't matter to this makeup case, it loves you all. Classically designed triple tiered extendable trays allow you to sort and carry cosmetic, jewelry, or lots of other small goodies while the center compartment holds your larger items comfortably. Brush holders beneath the lid for easy access and organize. Dual key locking latches to keep your investment safe and secure. Heavy duty handle for added comfort and grip. And thanks to the detachable shoulder strap, you can have hands free carrying of all your cosmetics or styling supplies while traveling!Overall case dimensions: 12"" L x 8"" W x 9.5"" HLarge center compartment dimension: 11.25"" L x 7.25"" W x 2.75"" HExtendable trays dimension: 6.75"" L x 5.25"" W x 1.25"" H Bags & Cases Beauty Tools & Accessories Train Cases"
7318,B004J7OYP2,161,240,47,6,0,161-240-47-6-0,161-240-47-6,1,False,"Rusk Deepshine Smooth Keratin Care Smoothing Shampoo and Conditioner Duo 33.8 oz Rusk Product Description
Natural keratin helps prevent breakage and adds renewed strength to hair. Keeps hair smooth and shiny. For all hair types, including anyone with chemically or color treated hair. Beauty Hair Care Shampoo & Conditioner Sets"
7319,B004JHOJN4,78,179,66,229,0,78-179-66-229-0,78-179-66-229,1,False,"NYX Glitter Powder Pigment All 10 Colors NYX Loose glitter packed in a bullet-sized case. The Glitter Powder is vibrant yet soft and non-irritating.For a sparkling effect, pepper the glitter on your body, face and/or hair. Beauty Eyes Glitter & Shimmer Makeup"
7320,B004JHT3MQ,25,7,233,51,0,25-7-233-51-0,25-7-233-51,1,False,"Only Natural Organic Blackcherry Concentrates, 32-Ounce Ony Natural Black cherry concentrate is a delicious juice drink and also happens to be a rich source of antioxidants and other compounds, which are believed may help a number of health related issues such as insomnia and migraine. Other reported health benefits include: Beauty Body Lotions Moisturizers Skin Care"
7321,B004JIDUWE,164,68,191,37,2,164-68-191-37-2,164-68-191-37,4,True,Creative CND Shellac UV top coat 0.25oz CND Cosmetics Shellac UV Top Coat 0.25oz Beauty Makeup Nails Top & Base Coats
7322,B004JK20LY,84,92,253,69,0,84-92-253-69-0,84-92-253-69,1,False,Tokyo Milk Bon Bon Shea Butter Lotion 15 French Kiss 2.3 oz Tokyo Milk Buy Tokyo Milk Hand Creams & Sanitizers - Tokyo Milk Bon Bon Shea Butter Lotion 15 French Kiss 2.3 oz Beauty Hands & Nails Nail Treatments Skin Care
7323,B004JK28GG,137,58,27,143,0,137-58-27-143-0,137-58-27-143,3,True,"Spa Sonic Skin Care System - 7 Piece Kit EpiCare Ltd Spa Sonic Face and Body Polisher Skin Care System is a revolutionary skin care exfoliating system for the face and body that comes with several different parts that are designed specifically for various regions of the body. With large and small brushes, a pumice stone and facial buffer, your skin will glow from head to toe. Spa Sonic Face and Body Polisher includes: Polishing Unit Large Body Brush Facial buffer Pumice Stone Small Facial Brushes (2 ct.) Battery Pack (4 ct.) Beauty Skin Care"
7324,B004JK5R1O,149,196,123,45,0,149-196-123-45-0,149-196-123-45,1,False,"Nano Tech Reusable Face and Body Cloths (set of 6) Set of six reusable Nano Tech Facial Cloths (12x12) plus a laundering bag and satin gift bag. Great to cleanse and exfoliate your face and entire body. Deemed The Anti Aging Wash Cloths by fans, the Nano Tech Wash Cloths are an innovative and technologically advanced way to clean and exfoliate your skin without cleansers or chemicals. Its as easy as replacing your old cotton wash cloths with the Nano Tech Facial Cloths. Beauty Cleansers Cloths & Towelettes Face Skin Care"
7325,B004JL8XS2,43,70,122,249,0,43-70-122-249-0,43-70-122-249,1,False,"Tresemme Flawless Curls Curl Defining Gel Spray, 8 Ounce (Pack of 2) TRESemme Tresemme hair flawless curls curl defining gel spray 8oz Beauty Creams, Gels & Lotions Hair Care Styling Products"
7326,B004JLBBZO,116,27,241,79,0,116-27-241-79-0,116-27-241-79,1,False,"St. Ives Body Wash Energizing Citrus, 24 Ounce (Pack of 2) St. Ives Bath & Body Beauty Body Washes Cleansers"
7327,B004JLBC6C,91,169,69,71,0,91-169-69-71-0,91-169-69-71,1,False,"Tresemme Naturals Vibrantly Smooth Shampoo, 25 Ounce (Pack of 2) Beauty Hair Care Shampoos"
7328,B004JLBC7G,91,169,69,115,0,91-169-69-115-0,91-169-69-115,1,False,"Tresemme Naturals Vibrantly Smooth Conditioner, 25 Ounce (Pack of 2) TRESemme Beauty Conditioners Hair Care"
7329,B004JLCQFI,17,123,144,76,0,17-123-144-76-0,17-123-144-76,1,False,"St. Ives Body Wash Collagen Elastin, 24 Ounce (Pack of 2) Bath & Body Beauty Body Washes Cleansers"
7330,B004JLEGM4,91,93,247,10,0,91-93-247-10-0,91-93-247-10,1,False,"St. Ives Body Wash Oatmeal and Shea Butter, 24 Ounce (Pack of 2) St. Ives Beauty Body Body Butter Moisturizers Skin Care"
7331,B004JLEGTC,6,2,160,76,0,6-2-160-76-0,6-2-160-76,1,False,"St. Ives Apricot Scrub Naturally Clear Blemish and Blackhead Control, 10 Ounce (Pack of 2) St. Ives Beauty Exfoliators & Scrubs Face Scrubs Skin Care"
7332,B004JLGC12,17,198,144,160,0,17-198-144-160-0,17-198-144-160,1,False,"St. Ives Body Wash Purifying Sea Salt Exfoliating Body Wash, 24 Ounce (Pack of 2) St. Ives St. Ives Exfoliating Body Wash Products   Smooth and renew your skin&#x2019;s surface with the all natural exfoliants in St. Ives Exfoliating Body Wash.   These Exfoliating Body Washes brighten dull skin while also providing soothing moisture. St. Ives body wash model.   Our Commitment & Beauty Philosophy St. Ives is dedicated to bringing you the best of nature with formulas that delight the senses as they work. We understand that little everyday choices we make can impact overall quality of life. That&#x2019;s why St. Ives is a conscientious formulator of quality products. We are committed to bringing you effective, natural ingredients and formulas that result in fresher, younger looking skin. Above all, we respect the natural world from which our ingredients are sourced, and are committed to preserving its vitality. That&#x2019;s why we:     Don&#x2019;t formulate using parabens and phthalates     Use natural exfoliants, extracts, moisturizers and vitamins     Source from environmentally sustainable vendors     Always seek out solutions to improve our packaging       St. Ives logo. You can join us in our commitment One of our goals is to get more materials that can be recycled&#x2026; recycled. Here&#x2019;s some guidance on how you can help to recycle our products. Step 1: Locate the recycling number on our product package to find out what can be recycled and where to take it Step 2: Carefully cut the end tubes off and rinse out the containers Step 3: Keep the cap with the tube when you recycle the packaging Step 4: Recycle it!   Explore the entire line of St. Ives Body Wash products St. Ives complete range of body wash products. Bath & Body Beauty Body Scrubs Scrubs & Body Treatments"
7333,B004JLGC6M,91,136,149,51,0,91-136-149-51-0,91-136-149-51,1,False,"TRESemme Climate Control Conditioner, 32 Ounce TRESemme Beauty Conditioners Hair Care"
7334,B004JRU4YW,32,232,123,100,0,32-232-123-100-0,32-232-123-100,1,False,"NYX Studio Perfect Primer, Green, 1.0 oz/30ml NYX Prepare your canvas with our silky primer. The studio perfect primer formula is easily absorbed, creates a smooth surface for foundation, and ensures the longevity of your makeup. Available in 3 shades: clear (to cover fine lines and large pores); lavender (to brighten and illuminate yellow undertones); and green (to eliminate redness). Beauty Face Foundation Primers Makeup"
7335,B004JSGF4O,78,119,66,140,0,78-119-66-140-0,78-119-66-140,1,False,"NYX Eyeshadow Base Eye Shadow Primer ALL 3 Colors NYX To get maximum brilliant color of eye shadow on your eye, an eye primer is a must. Apply eyeshadow base to eyelids, then apply NYX's high-pigmented eyeshadow and see the colors pop with vibrant and sparkling luster.Eyeshadow base grabs and firmly holds finely milled powder so the color in the pot is what ends up on your eye-without a pinch lost Beauty Eye Shadow Eyes Makeup"
7336,B004JTON5Q,207,10,21,248,0,207-10-21-248-0,207-10-21-248,1,False,"Laura Mercier Face Polish laura mercier This creamy scrub with purifying micro beads cleanses and exfoliates, removing dead skin cells to leave skin smooth and even toned. Beauty Exfoliators & Scrubs Face Polishes Skin Care"
7337,B004JVXXXM,215,218,239,240,0,215-218-239-240-0,215-218-239-240,1,False,Kiehl's Midnight Recovery Concentrate Kiehl's Midnight Recovery Concentrate Beauty Face Skin Care Treatments & Masks
7338,B004JWR9PO,37,129,47,208,0,37-129-47-208-0,37-129-47-208,1,False,"Moroccanoil Curl Control Mousse, 5.1 oz Moroccanoil Curly and tightly spiraled hair needs control without the crunch. Moroccanoil curl control mousse's lightweight yet powerful formula is enriched with argan oil to tame, define and hold curls naturally for hours while sealing in moisture and keeping out frizz. Curls and ringlets are left looking soft, smooth and natural in any weather. Beauty Hair Care Mousses & Foams Styling Products"
7339,B004JXZKWM,200,178,86,24,0,200-178-86-24-0,200-178-86-24,1,False,"Tokyo Milk - Eau de Parfum, Tainted Love No. 62 Tokyo Milk TOKYOMILK's new dark collection embodies sultry sophistication and style. Fragrance notes: Dark vanilla bean, orchid, white tea, sandalwood. Beauty Eau de Parfum Fragrance Women's"
7340,B004JYLHGO,168,17,233,160,0,168-17-233-160-0,168-17-233-160,1,False,Classic Cotton Balls (100 Jumbo Size) Classic Classic Cotton Balls (100 Jumbo Size) Beauty Cotton & Swabs Cotton Balls Tools & Accessories
7341,B004JZNKCM,243,31,19,103,0,243-31-19-103-0,243-31-19-103,1,False,"Revlon Concealer Brush, Premium Revlon Revlon Concealer brush features a narrow, tri-toned flat brush design using high grade super soft fibers to apply concealer smoothly and evenly Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
7342,B004JZNKH2,12,33,185,107,0,12-33-185-107-0,12-33-185-107,1,False,"Revlon Double Ended Brow Brush, Premium Revlon All Revlon brushes are expertly crafted using ultra soft, premium fibers and natural birch wood handles for professional quality results Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
7343,B004JZRJMY,243,81,61,224,0,243-81-61-224-0,243-81-61-224,1,False,"Revlon Double Ended Smokey Eye Brush, Premium Revlon All Revlon brushes are expertly crafted using ultra soft, premium fibers and natural birch wood handles for professional quality results Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
7344,B004JZT328,85,218,101,98,0,85-218-101-98-0,85-218-101-98,1,False,"Revlon Covered Lip Brush, Premium Revlon All Revlon brushes are expertly crafted using ultra soft, premium fibers and natural birch wood handles for professional quality results Beauty Brushes & Applicators Makeup Brushes & Tools Tools & Accessories"
7345,B004K0CRIY,164,137,27,65,0,164-137-27-65-0,164-137-27-65,1,False,"USpicy&reg; Nail Dryer UV light For Acrylic, Gelish &amp; Shellac Curing + Free USpicy Highly UV Protective Gloves, Nail SPA Equipment (MACARON USND-3602 White,36W) USpicy-Fashion Meets TechnologyUSpicy was created by a very simple goal - to provide high quality health and beauty products at budget-friendly prices so that everyone can afford. Why ""U&#x2022;Spicy""? Because we put the sole focus on YOU, and dedicate ourselves to creating your own unique style, which allows YOU to feel SPICY whenever & wherever.Features:- Can be used with various kinds of UV products, such as UV Top Coat / UV Builder Gel / etc- The wavelength is visible and harmless to eyes. Do not stare at the bulb for a long time.- Heat-exhausted chip to increase reliability and life span of the nail dryer.- One-Year Manufacturer Warranty.Specifications:- 36W UV Gel light-cured- Material: Environmental ABS- All in one - disinfection &amp; drying, etc.- Auto timer control: 120s &amp; 120s onwards- Over voltage &amp; current surge protectionSafety Rules:*Please replace the bulbs regularly for keeping the efficieny.*All tools must be stored in a dryer location when the machine is not in use.*Turn it off when changing the bulbs.Pacakge includes:- 1 * USpicy nail dryer gel curing UV Lamp- 4 * 9W 365mm UV Bulb- 1 * Free Nail Sanding file
- 1 * Free USpicy Highly UV Protective Gloves Beauty Nail Dryers Nail Tools Tools & Accessories"
7346,B004K0HEFA,86,151,98,84,0,86-151-98-84-0,86-151-98-84,1,False,"Revlon Extra Life Top Coat, 0.5 Ounce Revlon Revlon Extra Life No Chip Top Coat extends wear of Revlon Nail Enamel to over 1-week while giving nails a smooth-as-glass finish. DBP, Toluene and Formaldehyde Free. Beauty Growth Formula Hands & Nails Nail Treatments Skin Care"
7347,B004K0HELY,86,151,137,84,0,86-151-137-84-0,86-151-137-84,1,False,"Revlon Quick Dry Top Coat, 0.5 Ounce Revlon Revlon Quick Dry Top Coat sets in 30 seconds* to a hard lustrous finish. Patented Beauty Growth Formula Hands & Nails Nail Treatments Skin Care"
7348,B004K0KZXS,86,151,86,84,0,86-151-86-84-0,86-151-86-84,1,False,"Revlon Quick Dry Base Coat, 0.5 Ounce Revlon Revlon Quick Dry Base Coat sets in 30 seconds* to a hard lustrous finish. Patented formula protects polish from nicks and chips Beauty Growth Formula Hands & Nails Nail Treatments Skin Care"
7349,B004K0MVKS,223,81,24,21,0,223-81-24-21-0,223-81-24-21,1,False,"Revlon Compact Emery Boards, 24 Count Revlon Revlon Compact Emery Boards is a 24 pack of disposable, compact files Beauty Nail Files & Buffers Nail Tools Tools & Accessories"
7350,B004K3D0FK,203,44,185,45,0,203-44-185-45-0,203-44-185-45,1,False,"It's A 10 Leave-In Conditioner Plus Keratin, 4 Ounce It&#39;s a 10 It&#x2019;s a 10 miracle leave in plus keratin is amazingly easy to use for maintenance of keratin straightening treatments. Perfect for all hair types this product increases styling and manageability. It replaces lost protein. It detangles, defrizzes and adds shine to hair. Beauty Body Lotions Moisturizers Skin Care"
