user_id,user_raw_id,train_seq_len,train_sequence,val_item_id,test_item_id
13309,A38Z2JBPM6GZ9Z,10,2645 6819 7074 3962 5771 6849 6926 8312 525 7862,3821,5816
13310,A38Z2QSVGNWWKX,19,6419 7071 9191 5433 8583 1823 4907 4719 6288 8089 109 52 2767 4696 1375 863 8111 5135 3178,3177,8252
13311,A38Z8ZXX1BPFRL,16,9594 10167 10299 10290 2617 8557 10527 9086 9084 10690 9949 9977 11051 11352 11876 12005,11726,11727
13312,A38ZA4PVEGR64B,4,2318 8754 8707 3593,5178,11187
13313,A38ZAH89X23YI0,3,1575 5696 7849,9151,9394
13314,A38ZGA4I90MM8Q,5,8452 2037 9038 184 3314,5097,9118
13315,A38ZREHQF1IFJJ,3,770 4464 5925,9818,10337
13316,A38ZTYPB78Z5U0,3,1234 2647 62,167,272
13317,A38ZV2FL84EUF5,8,165 1364 2174 4136 7967 8718 8953 8995,1349,8615
13318,A38ZYYY2V1PSQV,4,4992 5614 6241 7303,9070,10333
13319,A390DTE8A9PRC,12,2894 10100 4833 5179 3924 1467 6150 4366 6453 2756 3987 5790,5863,7385
13320,A390KZKOKI3W0P,6,663 4184 389 436 4353 1520,4732,5824
13321,A390M9ZTJJIU15,5,3338 2359 6191 136 5693,32,129
13322,A390ROIRHR7AF4,4,267 5340 8123 8968,9118,9633
13323,A390XPHE9J7DBO,20,12080 11601 11259 11832 11957 11993 11999 12046 12071 12083 12090 5128 11958 12014 12059 12061 12068 12074 12091 12096,11919,11973
13324,A3916G6EAUK63A,3,2140 4231 4656,5389,7466
13325,A39180GWGQ9IHK,3,667 669 4995,5915,7250
13326,A391AMUW19SLP,7,10161 8420 9694 10516 8123 8935 7612,8823,8736
13327,A391OOGZ9TPB5,14,1233 4690 5180 7649 7650 7651 8279 9991 7319 10438 7111 7306 9337 574,5850,8589
13328,A391SDFL97JNWK,3,839 5024 9810,11079,11560
13329,A392FK9OBXXW9W,5,11304 10714 11873 1247 11839,11971,12078
13330,A392JUTW2BSRBN,3,1791 3258 3666,5149,8095
13331,A392P34QSBUICZ,3,8557 6965 5498,7750,10911
13332,A392XPUTJDHSDJ,6,3225 552 3613 4030 4407 4471,5461,2221
13333,A393G014Z2MQMT,7,4335 3786 1443 7238 6353 9956 3370,8969,10049
13334,A3941GMVET8ZRW,3,711 6307 571,3770,1181
13335,A394694266OEA3,20,267 3130 5627 11061 2486 8647 1866 2093 3495 5283 6619 8721 10631 11327 11335 1677 4619 10189 11485 5282,8506,8756
13336,A3947TAS2670M1,5,1064 4004 6180 6476 8070,8507,8736
13337,A394HDNT7WG842,4,8714 9967 9561 4036,8258,8650
13338,A39592617HTTA4,12,2166 5121 5527 7116 8968 10092 10155 8848 9689 10493 3446 7169,8967,9831
13339,A3959J261NZJ9,3,6615 6477 8385,5897,407
13340,A395C2BVSD7GM9,5,5086 7531 8823 9139 9368,9844,8939
13341,A395HU1MWPG9RL,20,11975 11948 12019 11657 11744 12024 12045 12058 11987 12053 11227 11868 12056 11790 12026 10911 11603 11918 11989 12021,12040,12048
13342,A395TNL5AUGBJQ,3,7386 9813 11415,11555,8273
13343,A395USB5IZT0WE,5,1381 2598 5307 8753 10144,10743,10902
13344,A3963R7EPE3A7E,9,175 4152 1335 10669 10572 10698 9158 10652 9706,10701,10889
13345,A3964HRZAJXQAE,3,1476 214 624,3209,4663
13346,A39650P2CZUUC9,20,4809 5778 2859 2083 9251 9349 10565 9088 10690 5092 7870 5091 9260 10372 5498 5499 6965 9905 10911 11590,9662,2006
13347,A396B06LFY08O3,3,330 920 2806,3640,3745
13348,A396I8WVBF39PH,3,19 8692 5791,2832,3406
13349,A396JOR095Y7DB,6,1283 3574 3733 5094 7294 3336,9210,2318
13350,A396R6L5W7VHXB,5,9535 10247 10357 10491 10855,10114,8957
13351,A396U6UL0N01YQ,12,7279 5032 2309 7185 2882 7306 7996 10308 6608 6669 2440 3074,7202,11205
13352,A3974IUIYKG0F4,3,2783 769 2921,4674,8090
13353,A3977OZLNA8LCB,20,1406 7349 899 4613 6411 2243 6929 1412 1651 9500 5196 1279 2325 3977 6990 10959 4743 8760 3581 1841,11645,11644
13354,A397B9QSGUQ7VY,11,1901 3680 4653 5084 5189 5405 2419 2552 4499 6167 6509,6921,9946
13355,A397CWU6DM3O5G,9,4724 5510 5767 9584 10698 10814 10163 1942 11201,5746,11625
13356,A397T67APEEASP,8,9349 10528 3703 10752 10813 3855 9995 10441,11651,11857
13357,A397XWZSS2IUOO,8,2373 9958 8166 2115 1669 10354 1382 9555,1387,8511
13358,A3985UJMWG0H0P,6,609 3487 5527 6019 7848 8589,8815,11861
13359,A3987C6REL4EEA,3,6141 2424 1198,88,3638
13360,A3988K4XLD53OT,4,2337 6324 7418 8082,8109,10807
13361,A3995SBKA0DQKI,3,11268 761 9997,3767,6857
13362,A399D9P2ZK876W,7,267 5343 11267 11254 11271 4043 4044,7476,8409
13363,A399FNEQTDWYID,18,7651 10283 359 2321 3365 8049 8500 8817 9508 10228 10371 10608 11375 501 4525 5516 5042 1117,2929,11377
13364,A399GX63YK0CTS,7,2028 2031 5409 2647 3259 6329 7589,3246,9211
13365,A39A0H9MHYL4DN,3,5184 5576 6667,5181,1242
13366,A39A4OQT77H4HX,6,893 4511 9138 9387 10607 269,553,6726
13367,A39A96CF7LYUBL,3,3540 181 193,534,1908
13368,A39APY9S9KLG7U,6,1823 3219 3983 4927 6289 50,447,10091
13369,A39B0OLY1BW17P,15,1376 2846 83 1359 4906 10880 2033 6981 1342 1754 1839 5132 6972 7816 2927,4257,6859
13370,A39B167PVMXUW3,7,3587 6720 2139 160 2318 5975 3447,10289,3444
13371,A39B1M31T3QRPW,3,1635 3654 3110,9815,4170
13372,A39B5S82EYP4SB,5,163 1901 2882 3974 7059,2475,9152
13373,A39B727XL4WI48,3,8135 10105 10162,10925,10998
13374,A39BCFAZ05RYPY,3,3651 1275 9996,9859,479
13375,A39BE6TWU7IGWH,18,3080 4344 3221 6219 2002 215 4597 4021 3243 7793 3285 10383 1850 5791 11400 867 8446 449,10736,11026
13376,A39BEQEYKWZO09,4,237 8561 9660 7094,446,1441
13377,A39BGN8JA7CIFX,20,8726 4184 7543 10318 1134 9287 10752 10751 10387 11281 9656 10376 11817 11383 11340 11829 11806 11903 11613 11944,11819,11983
13378,A39BJLZ3I1PCC5,4,8666 9164 6801 10838,5032,11372
13379,A39BNXIZYAJYP0,20,11927 11888 11812 12028 11788 11987 11993 12011 11989 11394 12030 11872 11918 11718 12013 12073 11832 12091 12092 12093,11259,12063
13380,A39BXW6I58U7OL,9,1487 1764 1798 5894 5107 3207 5981 8580 1818,6329,10309
13381,A39C2XR1CZOUSA,9,5950 4757 7356 8483 6499 7976 6883 8896 11401,473,7468
13382,A39CGMH5A4XO7Q,10,7972 544 548 3210 6525 7531 9368 11051 11124 11191,11596,10140
13383,A39CYUXTVGQSCF,10,8724 3728 9673 4407 9584 2641 28 9777 9935 4200,5793,6411
13384,A39D7ONPOORMUT,3,8782 2615 10571,10758,11782
13385,A39D8AMA6G5ONH,4,568 1223 2123 2855,5694,6123
13386,A39D8VO6RTTHZL,5,2243 3555 9103 10276 2620,4397,818
13387,A39DE4JUBUAW74,3,1515 2267 4434,5800,2980
13388,A39DJN1GGO97MG,3,2334 7798 9053,9803,10382
13389,A39DXPNI9EUOBB,9,5251 9776 267 8197 9122 6020 2908 10381 10880,5143,8168
13390,A39DY78FFQUF0H,3,4173 7214 8903,2037,2165
13391,A39E4C7YVVQ02F,3,4152 4049 6434,11796,11727
13392,A39E4H4LK0RB82,10,446 3973 2225 4081 6407 9401 4915 6323 5650 10318,364,2721
13393,A39E7IWNHY62JT,3,4040 11178 11056,11734,11534
13394,A39E85TPJHRDS3,4,394 7645 8048 10945,8197,10827
13395,A39EM77BBK8TXJ,4,8135 8323 8590 8823,9856,10468
13396,A39EOTI0JG4K5V,6,802 1041 1100 5888 6434 1042,1101,8681
13397,A39EUE02ITJM9F,12,879 2573 1257 3526 3733 3180 1236 7143 552 6915 3438 2145,3571,8413
13398,A39EZGVE8HIESM,11,209 151 1250 1447 2334 2068 2058 2993 5044 3121 10286,5993,14
13399,A39FXPASJ1NA96,4,31 1996 6379 7093,7431,8316
13400,A39GFZUNMWJ44J,8,1520 1722 1723 2269 3218 5174 5456 6023,10915,6422
13401,A39GK7MGCYT936,3,1356 7816 8017,8839,10654
13402,A39GL1J7TN9LDJ,3,2467 7776 8050,10578,10536
13403,A39H1GO9E3YQIB,4,6726 8726 2618 10843,10569,9087
13404,A39H6XZ6TNUUN5,4,4344 5205 9442 4045,4046,5345
13405,A39HM28X7A9I81,4,564 2932 2360 5395,4555,2006
13406,A39I4MMG90RXYF,7,190 3841 7856 1553 2757 5139 5491,6726,7454
13407,A39I9MFW4S2I9A,4,4805 5527 6062 5775,11250,11547
13408,A39I9NKYH09GL7,4,656 4309 1542 1192,2161,6324
13409,A39IMN6G6UZJOK,3,6473 6484 6485,6615,7633
13410,A39ISGPKMF9X0R,3,3335 9459 10693,10843,11652
13411,A39J6EH7NIPMVV,3,122 8295 8650,10631,11314
13412,A39JE66GVL8RH9,3,9346 6737 8403,1324,6723
13413,A39JK9SMJ8W6J3,4,2424 6527 721 2257,6585,11268
13414,A39JPEK8MY8WPG,4,2735 7659 9946 3203,430,11125
13415,A39JUKQ7XBB5T8,4,952 1087 5392 3275,5737,6232
13416,A39JWDJ0HSQ1EY,4,1108 3004 4111 5094,7302,4169
13417,A39K0P5TVTWLWT,10,6257 7286 298 1255 2041 2713 3141 3142 3161 453,2921,3607
13418,A39KOJG83K8F1U,3,1622 9581 9591,10168,9949
13419,A39KP5ZTCQ4F2W,5,5033 6499 8741 2148 1841,8899,8818
13420,A39KRIACTA37BC,3,744 3168 1674,771,1765
13421,A39L0QMLQHJF3,3,3176 87 6387,11159,3043
13422,A39L61KW7RS9QU,5,4156 6780 977 280 1632,3571,10574
13423,A39LF67R8A1DTH,4,9381 9385 5388 5697,2144,7061
13424,A39LRXD7THXB4B,20,3969 7114 8492 8495 2578 658 3149 2027 9460 3468 3549 4211 4466 4954 5928 6072 6371 7124 7940 8463,9282,9560
13425,A39LSIMNN00SZR,6,2153 5196 5308 5689 10608 8135,10162,11084
13426,A39LU1X2AZPRJE,3,4464 5712 7418,10863,8815
13427,A39LWNWVOHCOBB,4,1516 2082 2084 4948,7594,9525
13428,A39LXUU8U4PFLD,4,428 2958 1857 4280,8209,4714
13429,A39M2GERA0BVFF,4,1643 3800 9200 9467,1379,4764
13430,A39M2U7EGC9YKI,7,4747 4244 6678 10837 267 883 4165,5841,8843
13431,A39M37UYOQ7O8I,4,991 1287 7121 8402,5993,6294
13432,A39M7ZLGQBKML4,3,8874 577 11333,11574,429
13433,A39MW1IQK9HZ8B,5,6399 7652 7653 4174 5243,5527,7650
13434,A39MXA4F9XBI9Y,3,5619 5321 896,11508,8828
13435,A39N2JPOFUJT9L,4,4920 7120 9508 9883,10122,57
13436,A39NPF3MMGYQJN,5,1705 3699 5313 5748 5245,10093,11702
13437,A39O5TD2058EHM,3,8823 8850 9849,10162,11176
13438,A39O8D0DHWHQ27,4,8815 8509 7185 8801,11169,7650
13439,A39ON8YQHXP1MB,5,895 4397 7512 11343 552,6026,9609
13440,A39OYTE5EDADLK,3,11069 11440 11442,11524,11970
13441,A39P0JWF751PX7,4,5451 2580 8650 11290,8416,8967
13442,A39PE92UTLIR9X,5,3027 654 5430 6310 9205,1661,1416
13443,A39PLSCDXOUHZY,8,5192 5199 5527 6026 7285 6752 544 2467,5569,9527
13444,A39PPSAJ3963VL,4,1212 3196 10777 6307,83,10217
13445,A39PQ39S2JT1QE,3,2002 3298 7247,10278,11221
13446,A39PS2GA4EICAK,4,1541 4627 4857 7912,10122,2512
13447,A39Q7F2Y2TOMJ1,10,3629 3805 8266 4344 186 2363 6612 6791 2692 3000,3299,3397
13448,A39Q9G7J70A056,4,7074 8729 9251 2661,10598,11852
13449,A39QB0F9PZNTXM,5,11116 4009 4010 6700 4045,7966,10254
13450,A39RDQEBQV6BB6,3,3495 7487 7531,2986,5097
13451,A39RE3H7IFIZE3,4,11550 9187 9342 10008,10099,11572
13452,A39RLDI5B6UFRG,5,10777 5094 5798 8408 9476,9494,11221
13453,A39RME3E01WGP3,3,188 1520 5299,6634,6840
13454,A39S23LTOTWSBN,4,485 1367 2571 3934,4642,4139
13455,A39S4Y9WQ2XF68,4,6458 8910 9992 158,7264,10687
13456,A39SHG1ELA9AQ7,6,8740 5786 5960 8054 5925 6213,11088,5858
13457,A39SRI1VVA951Z,7,428 9153 6929 8582 5491 5521 7095,5193,10829
13458,A39SZ4B8TRX9E9,6,2851 5094 305 1518 2004 2879,5236,5242
13459,A39SZKOCGCPP16,3,7955 8477 8479,8480,8776
13460,A39TFW3VSUVULK,11,2256 129 3830 6348 99 9858 8299 8298 183 3603 3760,8733,5717
13461,A39TGFMFXBZCJ2,3,4941 5842 6873,7840,11594
13462,A39UBYQNXDHXE3,10,954 8515 533 2995 2500 2636 2647 9151 7731 8928,10665,10959
13463,A39ULNFL84RCKV,7,18 224 21 587 5590 6972 2604,262,3014
13464,A39UU3WKDDX73A,20,10527 3700 3714 10703 10814 5091 8387 3855 5150 9159 10916 10904 11373 11799 11900 11877 11930 11896 11613 11806,11621,12081
13465,A39UZLR85T2YW,4,10386 8123 9829 7531,10631,9368
13466,A39V0A2GJIZMHD,8,2986 3218 3231 8823 9368 5570 7369 8195,3130,3216
13467,A39V67BAO1R18T,3,8549 5951 420,3311,9875
13468,A39V89BF1GT1BK,6,1238 4114 41 112 166 1236,3090,9931
13469,A39VMVKQ9N0AFL,3,860 9549 5361,10167,5323
13470,A39VNRG8P49QED,3,151 1749 209,1158,4402
13471,A39WDZULIH08JY,4,7531 8957 10353 10488,10491,6049
13472,A39WJRPJTO8UXZ,3,5208 8589 9024,9967,11861
13473,A39WK783JPHM74,3,3487 3993 4036,5243,5527
13474,A39WNBXJT2Y93F,4,9852 10925 7531 8823,9368,10210
13475,A39WRI8GI6DVTU,3,5582 5667 2371,4535,10080
13476,A39WWMBA0299ZF,20,10383 10706 10004 10895 10704 10896 8387 10690 6140 10904 11663 11514 11713 11780 11730 11896 11652 11938 12065 12056,11621,11616
13477,A39WXWTZZWS3R9,4,11261 12016 12017 9816,12018,12020
13478,A39XPX6K05FLLW,3,5182 7204 5248,2976,9177
13479,A39YHD54RIZJTS,12,2299 2419 5510 8386 10690 11050 11051 1942 10375 6140 11618 11362,11947,11726
13480,A39YL2F4T02FM1,10,95 335 1204 2167 3766 3993 4347 4425 9955 1349,7096,7477
13481,A39Z0F6FW6ZJJ2,3,8185 6313 7526,4208,6808
13482,A39Z2B6SZKCUZO,5,11823 2243 11920 9532 11225,2492,7476
13483,A39ZUM1XMHT347,3,256 9145 1508,1509,1507
13484,A3A0K826Q2JDOA,4,966 5437 9530 536,5753,11094
13485,A3A0L4AS87AT9V,3,7733 7570 7854,7857,8940
13486,A3A15L96IYUO6V,4,3636 4652 9467 10691,11899,11902
13487,A3A18R8NCWUITO,4,2419 11470 6567 1351,2209,6051
13488,A3A1E05J5PXADW,4,10669 916 811 11896,11930,11534
13489,A3A1JTH4CV3WPE,9,29 182 247 945 1364 2200 2806 3576 3921,6392,11351
13490,A3A1QCDC8HU74N,5,2120 3425 9368 10147 10617,10631,10748
13491,A3A24QQFJOJPEH,7,813 8164 4998 10052 11324 11361 422,11205,11257
13492,A3A2DIW161BGH,3,7531 11275 4471,3023,10275
13493,A3A2PT2GF5L0CE,3,767 772 4349,616,3526
13494,A3A2SCG2XLC8VF,9,4449 3236 5730 5901 2370 4660 6026 9099 9191,10029,10842
13495,A3A35ZTT0O8GI0,3,2923 3571 6633,7294,8694
13496,A3A3F5N7NZCVMT,15,6096 5522 9164 2914 9035 4558 5918 5260 2002 5489 9605 389 1053 9470 182,54,3973
13497,A3A4G4GWWZU04J,6,7981 5085 6798 7475 8343 9147,9351,10113
13498,A3A582ZMCKUYBI,6,1338 39 6492 371 3810 3767,426,1194
13499,A3A58526GQA1H5,4,321 7056 7275 6535,8694,11609
13500,A3A5ATNHC0QPQA,19,4343 3891 6128 7297 489 2118 5697 8043 8977 659 1986 2077 3696 6434 9195 444 6931 7974 9171,11708,11695
13501,A3A5DC4LXMEJ2,6,2971 8135 9187 10008 10099 10329,10928,11599
13502,A3A5I6FV2SFVB1,5,1268 10286 4255 6951 10462,9122,11571
13503,A3A5N8WWYSTF5B,4,10 5944 2570 2905,4084,6078
13504,A3A5OJ5BGWJYF4,4,5097 7129 7776 8124,8903,9711
13505,A3A5RB1OBK3PRL,5,264 4329 6402 6486 10431,8738,11220
13506,A3A61D0Z02NW8,5,11102 11160 3904 10132 10247,11206,11251
13507,A3A62FPWG2SIXD,9,7360 4036 5140 10161 811 2320 2445 4266 6989,2986,9100
13508,A3A66UHRX6Y9JP,4,11261 12016 12017 9816,12018,12020
13509,A3A6MEPNP0VYYK,12,2036 2626 3314 5243 8903 1481 9307 5255 9721 9930 8640 437,3200,2810
13510,A3A6RQ2P4X9VVN,3,2703 5120 5748,1111,3110
13511,A3A7PRJF89XJGH,4,843 6669 2002 3298,7652,8801
13512,A3A7T0F3CPX6VQ,20,1587 4769 5222 5973 6036 4464 2318 330 176 1189 714 285 6544 5132 5809 9798 5003 5193 8584 4126,5181,10272
13513,A3A7Y3TSPPZU9T,20,10537 10807 10569 4484 10163 10690 5092 6388 9159 9995 10894 10898 10916 11372 11781 10441 11780 11882 11849 6191,12015,10356
13514,A3A7YZUVTKQ5CI,3,860 126 163,8796,8798
13515,A3A8FMW6BDJ166,14,7073 8729 9581 9594 8726 9349 10317 10290 10563 1491 10752 10983 6640 10373,5092,11373
13516,A3A8G4FG2AOCYK,5,4464 4520 5195 7120 7423,8249,10470
13517,A3A8MA2WJI9KNH,3,6775 6551 1921,3357,9599
13518,A3A90CELVLOUP6,16,3248 3560 3951 4677 6432 7910 6259 10300 10301 10280 3274 2512 4690 11373 8977 11730,11763,11852
13519,A3A978HCZT5TXA,3,868 1489 3571,5798,4184
13520,A3A9L50UK8BCOY,4,6154 7976 5516 8771,7120,10686
13521,A3A9O355TNBWKK,7,1669 5729 1120 7056 11162 11164 7929,10855,8149
13522,A3A9T8N5FRWV3M,3,3696 4932 5709,3439,2739
13523,A3A9ZCDC6RI4PR,3,1117 6157 2599,4230,7667
13524,A3AA16P5KV8X41,4,862 5303 85 2943,4874,1127
13525,A3AA8CCKBLX1ZV,14,2812 10678 10782 6525 10007 10805 2655 6633 7148 7598 10951 11016 11381 11508,4839,6398
13526,A3AA9BC5QEKHKO,7,5164 920 7787 7972 3478 4520 6902,7423,10087
13527,A3AAA7TWTRCXDC,10,54 2519 5143 5149 5292 7468 7846 7850 7856 8299,9706,10652
13528,A3AACI6O9HQ8HH,4,8755 3462 3970 176,7418,7906
13529,A3AAM5VPWXFARB,3,3975 3050 4781,3435,7837
13530,A3AAUXQJX16008,3,3274 4795 10128,7744,11187
13531,A3AAW6VXDIOF8U,3,4464 5090 5091,11230,10756
13532,A3ABLNIX9XZOOZ,7,407 2238 1942 1705 687 1656 3241,6866,8275
13533,A3ABNQ6KXWDEL4,3,6324 6435 56,9938,9943
13534,A3ABSJBA8EHW34,3,4898 11938 12019,11749,11678
13535,A3ABTLXPQP73TB,3,1020 810 1026,1971,117
13536,A3ABWSLL29AI5G,3,5180 5193 7223,7417,11666
13537,A3ABZZ6YEKU0K9,3,4075 266 5678,8290,10323
13538,A3AC0FFZOHAXMR,9,2851 460 1245 3975 1480 1581 9803 27 718,2365,5825
13539,A3AC87VK8LM4IA,14,4903 8295 10110 10350 7707 3940 9204 2652 9761 3957 4069 9846 10147 10235,10367,9831
13540,A3ACCVELQ149WV,5,8043 3973 10 163 2060,10771,11094
13541,A3ACIFX6NZYABT,4,6957 8714 10749 11384,9196,10247
13542,A3ACRH8Z0XCZ7F,3,358 1601 1870,3179,3871
13543,A3ACW549P8EWIF,6,2318 2986 3298 3733 3760 3767,4995,9126
13544,A3AD0UYY36QBY0,4,877 5086 5779 7008,1136,9608
13545,A3ADJ7HRZG8D9B,3,5527 526 5243,528,1842
13546,A3ADM292AZKHP6,3,6464 6483 6488,6613,11000
13547,A3ADTFFSKLDE0C,3,10166 9626 10304,4240,11959
13548,A3ADY6N5M07TRQ,8,4249 5849 2206 9686 10941 1723 2475 6520,7843,11237
13549,A3ADYQGZ46ZMWH,5,108 1350 165 9582 11084,4285,9163
13550,A3AE2IM2KQ9ROH,9,3571 5798 7675 8064 3274 4340 5541 9099 10247,10852,11436
13551,A3AEJTO95J4T6V,5,1635 267 2604 54 186,4857,11579
13552,A3AEU88XXHPYQA,3,3391 9409 6347,2049,11160
13553,A3AEWS3IAGNYP4,6,52 4988 3683 5737 10889 11875,11765,2504
13554,A3AEZGII1GOLLV,6,7080 770 8350 6052 6726 3473,4049,5343
13555,A3AF7N2N36PMA0,5,2846 2647 6584 5678 6980,10406,6975
13556,A3AFATHUVGTL17,5,7222 7265 5962 1531 4187,574,4634
13557,A3AFD81MPQLOIM,3,809 917 9004,920,225
13558,A3AFF6XMHMG9TD,11,5962 8507 8823 8968 9368 10928 6236 8135 10147 10312 11556,11579,6972
13559,A3AG3ZHG78N4M5,11,422 2819 3250 1206 3313 9389 9460 1339 4691 6534 6010,9890,5260
13560,A3AGDWDXYDAE39,8,4840 5404 401 544 8192 1233 4583 6719,5664,1646
13561,A3AGU9IY4LDG03,3,54 1311 2243,7515,6945
13562,A3AGVZC564PM6D,6,1411 1541 2110 2757 4093 4230,4605,4081
13563,A3AGWRMHKLFLWR,13,3555 3898 2662 5346 5510 5535 5767 6432 6259 8073 9594 11774 11618,11625,11620
13564,A3AGYO96T9M7MN,5,8635 5597 10804 11206 4907,6180,6324
13565,A3AGYWQY28EWTE,3,10120 11221 9946,2318,8424
13566,A3AH998G4B6AY8,4,3535 3534 798 1066,3417,1593
13567,A3AHA8E28ZJ04Q,3,4131 2240 4253,2659,2433
13568,A3AHBYU8BPS2IL,3,2232 3519 1943,7416,9075
13569,A3AHDR4F2J7YXX,19,3347 361 5894 6002 7294 8657 8556 9594 8643 4438 2616 2618 9250 9252 8387 6640 3820 10598 11804,11806,11857
13570,A3AHOKRZV4O4IP,3,8823 2986 8632,9036,9590
13571,A3AHOSISKNBLZ6,14,11424 11735 12012 11979 11394 11989 11872 11918 11963 12063 11421 11995 11259 12091,12092,12093
13572,A3AHRHD38SY22E,6,5097 9034 10793 6434 7531 8517,8968,10110
13573,A3AI3DJQ8NI1UX,3,6291 4206 8589,10283,10363
13574,A3AIHGUT2T7C22,6,4217 7793 467 6798 9442 1682,5137,2087
13575,A3AIKRHIIQ0B9U,4,1513 2595 2264 84,9027,10476
13576,A3AIL332D1GIX5,8,8241 7531 8823 9514 10424 10516 8736 5817,4208,9856
13577,A3AIRQDKF0H057,7,389 1001 2893 5597 10191 696 4492,5599,7559
13578,A3AJ3MVSAZJV5S,4,4681 6598 6790 7142,7350,8654
13579,A3AJA4SWMYRT9N,14,11462 11337 11516 11551 11629 10441 11305 11424 11654 11432 10799 11642 11639 11689,11690,11931
13580,A3AJE6YRHB1SLD,3,6753 1403 7999,9207,9881
13581,A3AJMFPURJQ632,4,8681 6918 3379 158,2467,3767
13582,A3AJPG967QETOU,4,1591 3058 3541 1635,1133,1531
13583,A3AK8ZGHM26KTM,7,11240 4732 5711 10245 11151 2590 9561,10996,11797
13584,A3AL24O4IOAH53,4,2045 3060 4236 6344,6999,8642
13585,A3AL9NFNWTRV39,12,7073 9265 9582 9459 8214 10389 10163 8387 10751 11618 11901 7025,11849,11852
13586,A3ALI780VSDRU7,3,3297 3245 3260,7979,3242
13587,A3AM6H15F3I74J,3,5375 5376 928,2125,5506
13588,A3AM6MXENFRF3G,3,226 10382 121,9551,7676
13589,A3AMBW99W3L1SX,5,8144 731 9933 816 8796,7840,1152
13590,A3AMIRFW8ML2IB,12,4202 7977 2505 1073 5023 794 1062 4580 11400 6381 1019 2839,1045,1533
13591,A3AN36I0LMK0GK,3,3704 428 2646,2197,2198
13592,A3AN76R1NX19FY,6,2475 3156 6191 3068 2298 5222,5798,8016
13593,A3AN7Y6CNWX3SD,3,883 1715 2812,6246,7407
13594,A3ANM6KJTFIL,4,229 1645 1206 2897,3166,906
13595,A3ANRDVFKYW4GQ,3,2624 4090 4275,6866,7809
13596,A3ANWM07HGXT1S,10,1171 3545 2265 1740 1741 3979 8183 4341 4428 5786,547,4462
13597,A3AOKQCH0YBZDS,8,3472 221 3285 215 1388 289 4657 5884,5872,6855
13598,A3AOLP3YC2QGOM,3,4647 11948 12057,11971,11975
13599,A3APCBD7D7SW4Y,3,4036 4099 4080,7265,11398
13600,A3APDISKY76J3N,3,11938 11839 11948,11971,11873
13601,A3APDMVIRBDSN3,4,2521 2558 2789 6293,244,2986
13602,A3APJ2YB962OWZ,4,3090 6098 8600 5676,10967,2770
13603,A3APJDNVVJUFK1,6,3562 10105 10265 9848 9700 10003,10008,3908
13604,A3APOK2WK9N789,3,4084 7019 1807,1219,11571
13605,A3APVUGVRJ7UOT,9,3880 4044 4184 3017 113 166 3812 6987 9778,8903,9560
13606,A3AQ6I1N1VA8VJ,3,5097 8620 9489,9711,10793
13607,A3AQ6RU63VON5I,5,7531 8823 9108 9204 6031,4208,8324
13608,A3AQ8PVD3C5KRO,4,5965 2292 2085 5048,5145,5248
13609,A3AQHM23X4PCUB,10,11738 11788 11987 11603 11421 11957 12072 11999 12046 12009,12096,12074
13610,A3AQO91DYWF8R0,6,9586 10696 10569 10699 10694 10697,11778,11534
13611,A3ARHJC213A47Z,6,1576 6324 9560 5951 5973 6323,7153,6322
13612,A3ARKGHF6LHFV,8,5189 1543 2868 7999 2670 3719 8095 3359,2377,2914
13613,A3ARLR1FNRXSTA,12,4270 5593 4230 7074 7837 8255 8568 8645 1348 2387 2568 3529,6162,6788
13614,A3ARZPQ3EC8Z3F,3,330 732 2318,2582,2736
13615,A3ASASU3V9EXPB,4,6486 7477 7609 7947,8935,5516
13616,A3ASQOSRYLKIOE,6,6709 1619 1349 7367 7767 232,4152,2486
13617,A3ASUD6GJ4INMV,4,222 4594 5052 158,3843,5764
13618,A3ASYBKKH2E2P2,5,10398 4747 6273 6431 10815,11416,11405
13619,A3ATE5NOHS7YC4,6,781 4168 7118 4757 9491 397,4859,10887
13620,A3ATKIU6MZZ4MU,16,8560 9249 10372 8386 8031 9977 4870 11700 11699 11767 11824 11766 11772 11801 8975 11773,8976,11829
13621,A3ATKSR23880M1,3,3419 3499 3500,8856,2515
13622,A3AUGQNG5EYQ1Y,4,7962 7916 10578 8489,5191,8666
13623,A3AUHT475KOF2S,6,4823 4827 3362 5392 2382 2714,4832,4861
13624,A3AUIEYL3Z9QNK,3,311 507 1348,1356,3194
13625,A3AV26ZOEUIVD0,10,2715 10995 11389 9508 9580 10002 8135 10045 8123 10863,9368,11138
13626,A3AV6I7ZE2FMKZ,3,1892 839 7970,2298,4361
13627,A3AVBHWUW9DVMU,4,3913 5126 6838 5957,1454,5527
13628,A3AVHY7LJMK0FT,4,1727 2243 2671 8129,8528,9145
13629,A3AVK3RQ40JLH,12,11685 11873 11975 10099 11657 11938 12019 12038 11790 12053 11227 12064,12065,12058
13630,A3AVLY6R08WZBA,3,6366 8609 11092,4837,11203
13631,A3AVVMEI28N2UJ,6,6540 6905 7226 1876 4295 10408,10429,8681
13632,A3AVX64ZEQ4HPS,3,123 4674 5307,7056,9328
13633,A3AW2ZG0GP4SKN,11,1761 2559 4644 1215 2642 4841 911 1483 7336 5952 3278,8194,11412
13634,A3AW67SP3ET2YS,3,499 1305 4287,7002,5037
