item_id,asin,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
6400,B003UGV05U,0.0086,0.11454,-0.25511,-0.22005,-0.05721,-0.13901,-0.03903,-0.00612,-0.10888,-0.07104,0.03866,0.00303,-0.03236,0.03424,-0.05748,0.04739,0.07212,0.03389,0.09317,-0.01156,0.00597,-0.05665,4e-05,-0.06594,-0.01331,-0.01151,-0.00474,-0.01558,-0.05222,-0.0438,-0.01951,0.05499,0.01813,0.00022,-0.01938,-0.0188,-0.08067,0.06374,-0.02043,0.00171,0.03655,0.00556,0.0248,0.02708,0.00976,0.00865,-0.01083,-0.02393,0.01743,0.00116
6401,B003UH0528,-0.08222,-0.18422,-0.08545,-0.18766,-0.00722,0.07266,0.19239,-0.16734,-0.04963,0.04639,-0.12293,-0.01185,0.21975,0.00449,-0.06311,-0.05255,-0.03331,0.01257,0.03212,0.16814,0.08977,-0.10413,0.05493,0.1072,0.03181,0.00264,-0.06616,-0.02587,0.04601,0.03438,-0.07626,-0.0056,-0.00871,-0.03993,-0.00948,-0.06961,-0.05038,-0.03734,0.02376,-0.12606,0.0358,-0.04541,0.01405,-0.02266,-0.00237,0.02136,-0.04972,-0.00774,0.00589,0.00696
6402,B003UH4UMO,-0.56426,-0.08457,0.00549,0.2884,-0.04667,0.07386,-0.07488,0.29136,0.04248,0.05017,0.10912,0.13273,0.05472,0.0198,0.13149,0.08212,-0.05583,-0.02483,0.06146,0.03616,-0.00632,0.00604,0.05464,-0.05388,-0.03727,-0.00207,-0.01416,0.06936,-0.10599,0.04184,0.02621,-0.02264,0.03984,0.12918,-0.11221,-0.02899,0.03497,0.07301,-0.05369,0.07035,0.11466,-0.02459,0.07733,-0.0961,0.00807,0.01722,0.02401,-0.04412,-0.0042,0.08957
6403,B003UHKJ5G,-0.03758,0.14323,-0.22259,-0.14866,-0.04661,-0.12524,-0.07604,-0.03341,-0.16682,-0.15955,0.01007,-0.00635,0.03997,0.03426,-0.04563,-0.02867,0.1165,0.03809,-0.03081,-0.00502,0.00106,-0.00445,0.06482,-0.00905,-0.04098,-0.00099,-0.05982,-0.0146,-0.07954,-0.03388,0.02651,0.01921,-0.01122,-0.0562,0.01169,-0.04486,-0.01144,0.05509,0.04372,-0.01653,-0.03351,-0.00297,0.01253,-0.0615,0.02339,0.02617,0.00751,0.00377,-0.00118,0.04996
6404,B003UHXY62,-0.13116,0.29656,-0.01682,0.01953,-0.11855,-0.16921,-0.12874,-0.05889,0.12439,0.0225,0.19576,0.10379,0.06454,0.01218,-0.1153,-0.01738,0.03855,-0.0826,-0.06616,0.07658,0.07984,0.02168,-0.06238,-0.01553,0.06616,0.02002,0.02265,-0.04867,0.04965,0.0556,-0.04632,0.01519,-0.00453,-0.01801,0.02484,-0.07035,-0.00193,0.03009,0.00711,-0.05633,-0.02187,0.02541,0.02673,-0.01922,0.03724,0.00898,-0.02928,0.07148,0.06479,-0.05292
6405,B003UI3M86,-0.41262,0.42568,0.01466,0.03572,-0.1085,-0.19853,-0.13714,-0.0499,0.18503,0.1214,0.14636,-0.03631,0.02627,0.07504,-0.03407,0.06848,0.15759,-0.12949,-0.10485,0.05707,-0.10956,0.01842,-0.01573,-0.01677,0.02204,0.02827,0.0012,-0.05624,-0.01207,-0.01542,-0.03159,-0.00059,0.00445,-0.03186,0.05069,-0.02431,0.01109,-0.02819,0.03497,0.01013,-0.03969,0.01856,0.02793,0.00752,0.01449,-0.01224,-0.02231,0.0263,0.10265,-0.09155
6406,B003UI4WZS,0.36518,-0.03914,0.18691,-0.01683,0.13911,0.09425,0.04332,0.11377,0.02647,0.06539,-0.0012,-0.13999,-0.07363,0.1158,-0.00154,0.03358,-0.09877,0.03918,-0.05999,-0.10181,-0.01065,-0.09339,0.05558,0.07303,0.0192,-0.02124,0.10449,-0.05174,-0.02765,-0.0031,0.05282,0.05617,0.01734,-0.04222,0.06227,0.03205,0.02936,0.13728,0.01352,0.01666,0.03983,0.06908,0.02125,0.02108,0.06045,-0.01677,0.02695,0.04395,-0.03371,0.00851
6407,B003UJHSUI,0.41091,0.03227,0.17069,-0.0188,-0.04118,0.12906,-0.07075,0.0578,-0.10849,0.05755,-0.06383,-0.11313,0.01568,-0.037,0.05149,0.10018,0.08851,-0.03716,-0.12756,-0.00251,-0.06387,0.07463,0.00606,0.04898,-0.05017,-0.00556,-0.01119,-0.031,-0.00609,-0.00245,0.01723,0.03357,0.0522,0.03089,0.02186,0.03875,0.01816,-0.07748,0.00974,0.01002,-0.09579,0.00542,-0.00958,-0.05704,0.0113,0.0016,0.02978,-0.05918,0.01346,0.05342
6408,B003ULT3H2,0.30544,-0.31145,0.09017,0.02447,-0.16706,-0.16556,0.00902,0.07961,0.03744,0.00302,-0.0375,0.03267,0.18672,-0.02653,0.04652,0.16265,0.03022,0.06853,0.0631,-0.08884,0.01039,-0.00321,0.06458,-0.02005,0.00296,0.02887,0.00233,-0.01051,-0.04143,0.04504,0.0021,-0.07007,-0.06479,0.0714,0.00703,0.05072,0.05174,-0.06338,-0.0445,0.03649,0.01537,0.01788,-0.04679,-0.01783,-0.02037,0.02213,-0.04729,-0.00515,-0.0403,-0.07482
6409,B003UM6TJG,-0.21996,-0.26562,0.10869,-0.15931,-0.1434,-0.06055,0.27341,0.14139,-0.10135,-0.00337,-0.12782,0.15088,0.11758,-0.0401,-0.07013,0.01427,-0.04457,0.01139,0.05682,-0.04958,0.04149,0.00075,0.03155,0.02869,-0.00432,-0.05261,-0.00218,-0.07851,-0.06988,-0.13009,-0.06135,0.03014,-0.03142,-0.05751,0.11554,-0.04798,-0.05246,-0.06744,-0.00941,0.12367,-0.04338,0.01367,0.00748,0.07689,-0.00989,-0.03953,0.00333,0.0419,-0.06086,0.05827
6410,B003UM8WLE,-0.29552,-0.20132,-0.12771,-0.06429,-0.11582,-0.02727,0.16887,0.14386,-0.11716,0.16271,0.01827,-0.01702,0.04901,-0.04144,-0.05543,-0.02481,-0.08511,0.03713,0.05095,-0.12425,0.01975,0.06979,-0.02255,-0.07594,0.05868,-0.10112,0.08438,-0.15118,0.02117,-0.04227,0.00361,0.0463,-0.07082,-0.15296,0.08433,-0.05871,-0.03348,-0.00841,-0.01222,0.1122,-0.01231,0.00043,0.00309,-0.00951,0.01257,0.00391,0.02165,-0.05997,-0.0486,-0.01599
6411,B003UMNO6C,-0.36722,0.33647,0.20804,0.20565,-0.26521,-0.17287,0.02643,0.02513,-0.10131,-0.20052,0.02122,0.13021,0.06612,0.08951,-0.03258,0.17696,-0.02596,-0.19366,0.03809,-0.00492,0.06299,0.04311,0.10303,-0.02623,-0.05119,0.03525,-0.00756,-0.02676,-0.06975,-0.00085,-0.05651,0.03668,-0.02249,0.15649,0.01463,-0.05717,0.05365,0.05245,0.04891,-0.0097,0.00698,0.02158,0.00157,0.04561,-0.06486,-0.03032,0.05785,-0.04896,-0.08236,0.00733
6412,B003UNP20W,0.15484,-0.32025,-0.11989,0.04711,-0.10466,-0.01542,0.20232,-0.11259,-0.02917,0.12639,-0.11307,-0.16644,0.10462,0.17264,0.09798,-0.07347,0.05718,-0.03627,-0.12558,0.08042,-0.02744,-0.05564,0.04593,-0.01405,0.12713,0.03673,0.11798,0.03467,-0.03177,0.08696,-0.11806,-0.01787,-0.07777,-0.00796,-0.03857,-0.04532,-0.01469,0.02385,-0.06824,0.05576,0.00297,-0.0583,-0.00337,0.00331,0.03747,0.00741,-0.03377,-0.0177,-0.00444,-0.0064
6413,B003UNPS0Q,0.03394,0.17232,-0.27415,-0.2714,-0.14969,-0.14397,-0.04634,-0.04137,-0.15519,-0.06183,0.1434,-0.04903,0.00418,0.11747,0.05932,-0.00646,-0.05435,0.06755,0.07365,-0.02119,-0.05734,-0.02577,0.00112,-0.04857,0.01186,0.03962,-0.03945,0.02251,-0.03837,-0.05158,0.06908,0.02856,0.03417,0.00113,-0.01615,-0.0368,-0.0365,-0.02796,-0.03632,0.00212,-0.07137,-0.04263,0.07005,0.04126,0.08181,-0.01922,0.0333,-0.0005,0.02026,-0.01546
6414,B003UNQUDU,0.24184,0.16441,0.07368,0.10826,-0.15188,-0.14645,-0.0203,0.06634,-0.08445,0.12574,-0.02758,0.00135,-0.20475,0.06668,0.02333,-0.06657,0.09647,-0.04787,0.01637,0.03698,-0.07104,-0.00192,0.00526,0.06991,-0.00598,0.01559,0.0753,-0.04692,-0.06783,-0.08894,0.06592,-0.01646,-0.0144,-0.01035,0.02517,-0.05307,-0.00097,-0.05806,-0.02717,-0.03905,0.03524,-0.0171,0.00403,-0.02404,-0.01485,-0.00327,-0.01206,0.0303,0.04869,-0.01345
6415,B003UNT4P6,0.37534,0.22475,0.02499,0.18863,-0.17042,-0.01983,-0.0349,-0.06549,-0.03822,0.00358,-0.00086,0.01423,-0.03814,0.05553,0.00168,-0.1103,0.09839,0.04945,0.20688,0.00615,-0.01865,-0.01434,0.08696,0.09126,-0.052,-0.00804,0.07787,-0.10305,0.02233,-0.01076,-0.01009,0.06691,-0.07311,0.07145,-0.03242,-0.03145,0.03012,-0.07529,-0.00622,0.05937,0.0376,-0.00026,-0.00186,0.01522,-0.0122,-0.07359,0.02416,0.00124,0.01493,-0.05141
6416,B003UO3QTU,-0.39947,-0.24335,-0.01567,0.17651,-0.05147,0.15017,-0.13692,-0.1647,0.07477,-0.00976,-0.08456,-0.04535,-0.12965,0.10592,0.02521,-0.03414,-0.02391,0.09185,-0.09264,0.09,-0.01156,0.00908,-0.08364,0.05606,-0.08757,-0.04339,0.00168,0.07025,0.10676,-0.04724,-0.02734,-0.07754,0.08722,-0.03575,-0.05804,0.05599,-0.01554,0.03751,0.06353,0.00677,0.06655,-0.00676,0.01688,-0.00352,0.04561,0.02229,0.03971,0.09382,-0.02832,0.02233
6417,B003UOTSOM,-0.54144,-0.13473,-0.00759,-0.20797,0.0109,-0.15179,-0.14999,-0.08405,-0.09538,0.00969,-0.12932,-0.06577,-0.12656,-0.04936,0.11386,-0.12746,-0.06581,0.087,-0.0645,-0.16003,0.01945,0.02538,-0.09481,0.2066,0.09278,0.03894,0.00166,-0.01026,0.04857,-0.03478,-0.03755,0.04062,-0.02546,-0.11018,0.01953,-0.052,0.04858,0.03071,0.02763,0.00901,-0.01646,0.05494,-0.1074,-0.0294,-0.00785,-0.02023,-0.01509,-0.01989,0.02859,0.01441
6418,B003USIHZY,0.11769,0.05357,-0.24351,-0.25674,-0.05363,-0.11716,-0.02284,0.01797,-0.10685,-0.03108,0.12734,0.03054,-0.11286,0.09242,0.00474,-0.001,-0.06341,0.05838,0.00863,-0.02384,0.00563,0.00814,-0.02863,0.01821,-0.00534,0.02499,-0.03475,0.00424,-0.03414,-0.00224,0.02253,0.0254,0.07411,0.08665,-0.04277,0.04325,-0.02726,0.04886,0.03069,-0.01547,-0.00275,0.02744,0.00125,-0.03899,-0.01771,0.02186,0.04547,-0.00561,-0.0057,-0.0015
6419,B003USIINU,-0.51396,0.05735,0.04117,0.03435,-0.08918,-0.11639,-0.22718,0.0057,-0.06347,-0.09751,0.03987,-0.09107,0.02416,-0.00496,-0.11806,0.07139,-0.05239,0.01069,-0.08637,-0.03869,0.19987,-0.04147,-0.12162,-0.06181,0.08929,-0.08775,-0.04995,0.04116,0.0746,0.02141,-0.07465,-0.10801,-0.0412,0.03008,0.0849,0.01258,-0.0513,-0.02148,0.04104,0.07765,0.06259,-0.03817,-0.0747,0.07522,0.02012,-0.06334,0.01581,0.05665,-0.02585,0.05108
6420,B003USJVEA,0.37916,0.18889,-0.00415,0.02582,-0.01835,0.03006,-0.15764,0.00408,0.00615,0.04021,-0.08947,-0.00179,0.10981,-0.10667,-0.07998,0.11675,-0.00308,-0.09937,0.02865,0.07118,0.04556,0.14882,0.0054,-0.01514,-0.01149,-0.02956,-0.01715,0.00971,0.00682,0.04151,0.0171,0.05784,-0.01637,-0.03982,0.02045,-0.03268,0.01266,0.0517,0.02296,0.00851,-0.01571,0.03204,-0.02237,-0.01177,0.02712,-0.01146,0.01846,0.04968,0.01114,-0.00108
6421,B003USJW3A,-0.40617,0.29262,0.18632,0.00516,-0.09996,-0.22908,-0.08434,-0.07389,0.06097,-0.00596,0.10206,0.1499,0.04854,-0.06338,-0.04721,0.01825,-0.05332,-0.04316,-0.08322,-0.01662,0.01946,0.00873,-0.11031,-0.0848,0.06612,0.02326,0.00464,0.03133,-0.06393,0.10649,-0.01778,-0.04494,0.02439,0.01251,0.07207,-0.0176,-0.06402,-0.07127,0.00747,-0.01921,-0.06098,-0.00782,-0.02267,-0.00631,0.09234,0.04466,0.00049,0.03479,-0.05135,-0.00519
6422,B003UTEE32,-0.37974,-0.00014,0.04491,0.18843,-0.02673,-0.01662,-0.10124,-0.16784,-0.01599,0.05875,-0.06831,0.02809,0.03819,0.23153,-0.01591,0.06397,-0.01802,-0.04413,0.01018,-0.00549,0.08861,-0.04866,0.07744,-0.01191,-0.00092,-0.05646,-0.0057,-0.00292,-0.06953,0.02123,0.05634,-0.02636,0.03984,0.02157,-0.10429,-0.00682,-0.09749,-0.00378,-0.00835,-0.05326,0.00624,0.03139,-0.01604,-0.01873,-0.02615,-0.00593,-0.02629,-0.05718,0.06409,0.06817
6423,B003UTRNXK,0.18566,0.18872,-0.16008,-0.07184,0.00263,0.15522,0.21269,-0.01289,-0.01862,0.04362,0.04975,0.00493,-0.13624,0.04551,0.03626,0.06671,-0.02315,0.00248,-0.00886,-0.01741,-0.14805,0.05971,0.00046,0.00829,-0.01822,0.06486,0.02898,-0.00836,-0.01001,0.01866,-0.02773,-0.03344,-0.01322,0.01139,-0.02275,0.0139,-0.03078,-0.03811,0.05531,-0.00188,-0.02138,0.03485,0.01573,0.00659,0.03192,0.04415,-0.02722,0.02366,0.01966,0.02805
6424,B003UVLO7E,-0.1096,0.06658,-0.18706,0.01646,0.09664,0.00951,0.28766,-0.03604,-0.00396,0.15938,-0.00803,-0.13795,-0.0323,0.07984,-0.08678,0.00822,0.08998,0.02201,-0.0708,-0.09164,0.11357,-0.0394,-0.03068,-0.09004,0.03307,-0.08579,0.14433,0.0072,-0.01239,0.01923,-0.00764,0.00742,-0.05521,-0.06938,0.00578,0.03282,0.03132,-0.01538,-0.01803,0.00657,-0.04042,-0.01766,0.00357,-0.00295,0.06117,-0.026,0.00464,0.00824,0.00922,0.00057
6425,B003UW2SVY,-0.01747,-0.19935,-0.12345,-0.1471,0.01627,-0.10019,0.30005,-0.03618,0.0344,0.08571,-0.15103,-0.0151,-0.05214,-0.07738,-0.17246,-0.01791,-0.00082,-0.04967,0.04199,0.04699,-0.01544,-0.02483,-0.01173,-0.05592,0.16667,0.07076,-0.03849,-0.01007,0.01355,0.03522,-0.07405,0.03224,0.05792,0.06736,-0.00443,-0.01675,0.02866,0.01599,0.00458,-0.01676,-0.01227,-0.00431,-0.00662,-0.04331,0.04742,-0.00779,0.0047,0.01986,0.00443,-0.03209
6426,B003UY8WFS,-0.12232,-0.2078,-0.22388,0.0561,0.08525,0.06753,-0.02023,-0.13767,0.04927,-0.07512,-0.13787,0.16214,0.02288,0.0521,0.00717,0.01866,0.08938,-0.05784,-0.117,-0.11044,-0.06675,-0.09168,0.00337,0.05924,0.0747,0.08351,0.00207,-0.00853,0.01067,0.07539,0.01317,-0.04351,0.02612,0.08775,-0.02355,-0.01391,-0.03069,0.05287,0.0264,-0.02209,0.01693,-0.00228,0.02589,0.02953,0.03816,-0.00025,-0.02304,0.05094,-0.05155,0.04214
6427,B003UYMZUG,0.33492,0.18411,0.0908,0.10199,-0.03789,0.05041,0.0383,-0.00083,-0.01381,0.04485,-0.01158,-0.14217,0.03034,0.04627,-0.00979,0.04115,0.08383,-0.05545,0.12573,-0.11716,0.01405,-0.01134,-0.03666,0.04192,-0.02101,-0.01449,0.04917,-0.05087,-0.0275,0.0491,-0.04255,-0.02257,0.04882,-0.05703,0.05989,-0.05502,0.00137,-0.00256,-0.07069,-0.0786,0.05266,-0.03401,0.07692,0.04813,0.02484,0.0478,-0.08814,0.01116,-0.00776,0.03365
6428,B003UYP49K,0.3327,0.2858,-0.02704,0.00854,-0.08816,0.13667,0.02798,0.08832,-0.03732,-0.04943,-0.06021,-0.06752,0.01637,-0.05071,0.05791,0.03102,0.09003,-0.07989,0.0016,0.02042,-0.00497,-0.0133,0.02297,-0.01538,-0.03894,0.02056,0.02618,-0.0578,0.04164,-0.00742,0.03801,0.01388,-0.00707,-0.04211,-0.01496,-0.00012,0.07046,-0.01435,-0.04805,-0.04768,0.06278,-0.04628,0.031,0.01608,-0.03273,-0.06039,-0.04878,0.00529,0.00674,0.0291
6429,B003UYQVYM,0.1686,0.26309,-0.07812,-0.04366,0.04037,0.11083,0.10855,-0.01509,-0.07491,-0.05184,-0.01636,-0.02802,0.03531,0.01283,-0.04447,0.00233,0.06315,-0.01227,0.02759,-0.0077,-0.05622,0.03385,0.02928,0.01018,-0.0319,0.11964,-0.032,-0.04072,0.00811,-0.01236,0.01646,0.00303,-0.0026,-0.03138,0.06657,-0.00393,-0.02606,-0.00781,-0.06483,-0.00762,0.02594,-0.01518,0.06391,0.03936,-0.02633,-0.00134,-0.07448,-0.02745,0.01896,0.03768
6430,B003UYZ9XQ,0.25377,-0.0016,-0.16138,0.14478,-0.20194,-0.01512,-0.11863,-0.12494,0.00218,-0.10086,0.02451,-0.04604,0.16835,-0.05598,-0.02681,-0.06281,-0.01842,-0.01024,0.05155,0.10389,0.01689,0.1281,-0.04108,0.03393,-0.0056,-0.06933,0.0633,-0.03174,-0.06468,-0.00253,0.03547,0.06287,-0.08742,0.08215,-0.05324,0.00567,0.11196,-0.03566,0.01997,-0.08319,0.05041,0.00133,0.05927,-0.00508,-0.05163,0.03038,0.00586,-0.02518,-0.01237,-0.03667
6431,B003UZ4R24,0.46692,0.16068,-0.01286,0.03428,-0.14048,0.05766,0.00668,0.05416,-0.03713,0.03642,-0.1136,-0.10914,0.01578,0.0332,0.13235,-0.05557,0.12598,-0.11237,0.01168,0.01282,-0.01208,-0.07589,-0.08243,0.01181,0.0285,-0.041,0.02879,-0.11491,0.02918,-0.09154,0.11137,0.07395,-0.007,0.05625,-0.04982,0.08891,0.056,-0.02721,-0.08095,0.02002,-0.04634,-0.02294,0.03619,-0.00809,-0.01648,-0.05434,0.00391,-0.00498,-0.00026,0.01788
6432,B003V21WO2,-0.47976,-0.10984,0.08502,-0.36136,-0.1763,-0.16796,-0.21223,-0.07875,0.02573,0.02906,-0.09158,-0.22341,0.10385,-0.12278,0.07235,0.16142,0.12061,0.02976,0.0794,0.01926,-0.16911,-0.21699,-0.04648,-0.05506,-0.03951,-0.078,-0.00168,0.0567,0.0278,0.00179,0.04555,-0.03045,-0.03907,0.02151,-0.04945,-0.03456,-0.001,0.08509,-0.04853,-0.01777,-0.00437,0.02996,-0.07989,0.06046,0.08954,0.02287,0.05603,-0.0101,0.10458,-0.05429
6433,B003V264WW,-0.63781,-0.03672,0.08538,-0.35723,-0.12949,-0.22931,-0.16893,-0.04563,-0.18641,0.05713,-0.15272,-0.22628,0.01779,-0.18453,-0.00063,0.07784,0.02257,0.03965,0.10789,0.08173,0.06191,-0.13878,-0.01373,-0.00214,0.03427,0.04655,-0.05134,0.05409,-0.0535,0.11969,0.04847,-0.12428,0.03017,0.08729,0.01478,0.00716,-0.05219,0.01608,0.05683,0.054,0.01551,-0.00124,-0.02908,0.14468,0.04471,-0.06347,-0.03105,0.06751,0.00753,-0.04838
6434,B003V265QW,-0.47971,-0.11924,0.13273,-0.21424,-0.13585,-0.207,-0.12084,-0.064,-0.05552,0.0419,-0.12664,-0.06296,0.16139,-0.01825,-0.02304,0.17612,0.13896,0.00137,0.06567,0.02692,-0.05477,-0.16986,-0.0335,-0.03652,-0.01902,-0.05605,-0.0321,0.05885,-0.00583,0.02247,0.00159,-0.08063,-0.08675,0.04631,-0.05158,0.00882,-0.06471,0.0583,0.00865,-0.01474,-0.03183,0.01221,-0.1037,0.04537,0.03628,-0.01024,-0.00445,0.01762,0.04926,-0.00677
6435,B003V27RB4,-0.66519,-0.11003,0.15537,-0.26371,-0.27136,-0.22583,-0.12378,0.00335,-0.2112,-0.06294,-0.17156,-0.21523,-0.00273,-0.21223,0.06667,0.13416,-0.07996,0.04592,0.03762,-0.00281,0.03752,-0.05278,0.01537,-0.00517,-0.05159,0.03863,-0.00294,0.01464,0.028,0.09174,0.03099,-0.08028,0.0179,0.0106,-0.02333,0.01577,-0.05382,0.07178,0.01837,-0.00301,0.0009,0.00358,-0.06488,0.13113,0.02715,-0.0707,-0.01344,0.0302,0.00519,-0.03461
6436,B003V3AZJY,-0.5317,-0.14199,0.03731,-0.41185,-0.22025,-0.18956,-0.22229,-0.12575,-0.03771,0.06881,-0.07397,-0.24012,0.05171,-0.07308,0.14238,0.12697,0.13094,0.06475,0.06168,-0.00334,-0.14172,-0.20746,-0.00162,-0.09239,-0.08241,-0.07897,0.00912,0.10706,0.0054,-0.01926,0.07133,-0.038,-0.06495,0.09661,-0.06645,-0.05373,-0.00469,0.10056,-0.03898,-0.00057,-0.03859,0.05232,-0.04662,0.03663,0.11573,-0.00315,0.04778,-0.04703,0.0837,-0.0132
6437,B003V3ISS4,0.21671,0.28883,-0.09442,0.02146,-0.04022,0.14181,0.06444,0.02507,-0.0797,-0.13708,-0.01657,0.00924,0.00029,-0.05922,-0.04744,0.07244,0.04937,-0.07548,0.02101,-0.00321,-0.04096,-0.01675,0.03527,-0.01212,-0.05136,0.05546,-0.03968,-0.09052,0.00299,-0.00591,-0.00431,-0.01049,0.0144,-0.06626,0.03471,-0.02467,-0.00742,0.01656,-0.04696,-0.03874,0.01377,-0.00297,0.05252,0.01802,-0.01915,-0.04266,-0.03629,0.01085,-0.01006,0.03057
6438,B003V5574U,0.24024,-0.17719,0.30128,-0.0019,0.16426,0.00249,-0.01286,0.13049,0.07916,0.05908,-0.11014,-0.07433,-0.03762,0.07341,-0.12037,-0.00686,0.02346,0.02862,-0.09977,-0.01722,0.0492,-0.15925,0.01363,-0.00414,-0.02287,-0.2058,0.054,-0.1206,-0.0806,0.02791,0.00787,0.06696,-0.06754,-0.03958,-0.00933,0.03853,-0.03719,0.05579,0.03631,-0.04542,-0.00883,-0.04261,0.09568,0.06009,-0.04488,0.03317,0.02401,0.02204,0.04157,0.04296
6439,B003V57Q5I,0.03078,0.08763,-0.03143,-0.18064,-0.01894,0.04643,0.29082,-0.01174,0.13535,0.04431,0.02838,0.12688,-0.01662,0.02727,0.05166,-0.03683,-0.05243,-0.01734,-0.05412,-0.04799,0.04456,0.0094,-0.09306,-0.06935,-0.02839,-0.04501,0.00067,0.0157,-0.02616,-0.04455,0.01517,0.08313,0.03669,-0.05466,-0.02448,0.00846,-0.07901,0.02115,0.06786,0.01401,0.01727,-0.06814,-0.0152,0.06493,-0.01778,-0.0335,0.03812,-0.07823,0.00813,-0.00025
6440,B003V7KWB6,0.27322,0.1208,0.1908,0.1193,-0.10914,0.09786,-0.15283,-0.0632,-0.1017,0.00956,-0.10114,0.03172,0.06067,0.01017,0.02123,0.05123,0.09525,-0.07126,-0.00469,0.08082,0.03385,0.06623,0.08677,0.05492,-0.02953,-0.07662,0.09388,-0.00808,0.01386,-0.02457,0.04875,0.01585,0.01867,-0.00616,0.03995,0.04661,-0.04711,0.02373,-0.00226,0.01509,-0.07348,0.0433,0.0319,0.05298,-0.00126,-0.01538,0.02283,-0.01357,0.04704,0.06397
6441,B003V808ZA,-0.37261,0.3223,0.16247,-0.0511,0.10012,-0.03085,0.07074,0.115,0.28453,0.17641,0.04354,-0.1487,-0.03801,-0.05232,0.03404,0.03423,0.02154,0.09868,-0.07656,-0.07131,0.07033,0.10959,-0.04569,-0.04679,0.01335,0.00677,0.07139,0.02674,-0.04228,-0.03235,-0.05272,0.05534,-0.01603,0.07864,-0.05483,-0.00127,-0.00883,0.01557,-0.07006,0.10027,0.01573,-0.04307,-0.0375,0.08747,0.01339,0.03281,0.00659,-0.03562,0.04682,-0.02187
6442,B003V9L37Q,-0.37323,0.19637,0.07863,0.11449,0.36939,-0.04663,0.05689,-0.0687,-0.07049,0.03682,-0.03188,0.08673,-0.05149,0.1455,0.08305,0.11076,0.12541,0.13808,0.06332,0.01977,-0.04837,0.08487,0.06247,-0.0511,0.01774,-0.08215,0.10552,0.00424,-0.06478,0.03673,0.06839,0.04416,-0.02145,0.03839,-0.00918,0.04006,0.08384,0.04246,-0.02601,-0.02593,0.04538,-0.05147,0.04903,0.0497,0.02844,-0.01932,-0.02807,0.00698,-0.00708,-0.0586
6443,B003V9N1RQ,0.05011,0.0448,-0.14257,-0.01255,0.49514,-0.00785,0.0056,-0.01079,-0.15323,-0.11635,-0.08157,0.04336,-0.04348,0.01186,0.06815,0.10053,0.1417,0.11102,-0.01227,0.10255,0.00851,0.07065,-0.03953,-0.02391,0.03029,-0.00836,0.05432,0.0214,-0.0141,-0.01786,0.00283,-0.0441,-0.04554,0.03907,0.02565,-0.03147,-0.0054,0.01734,0.0317,-0.03925,0.00882,-0.04694,0.02329,0.0418,0.00448,-0.03342,-0.00093,-0.00187,0.01119,-0.02549
6444,B003VAIG3Y,-0.01436,-0.00365,-0.11423,-0.28828,-0.17147,-0.10397,-0.0394,0.01267,-0.14402,-0.03375,-0.00459,-0.00284,-0.0101,-0.04177,0.05366,-0.0411,-0.05057,0.10809,0.02697,0.00914,0.11444,-0.01963,-0.00726,-0.0038,-0.02523,-0.00645,0.03643,-0.01856,-0.06333,-0.0064,0.01183,0.07684,0.05488,-0.04505,-0.10292,-0.04398,-0.0201,0.04303,0.04223,-0.04863,0.01986,-0.01136,0.01544,-0.04732,-0.11012,0.00121,0.10547,-0.01346,-0.0304,-0.05078
6445,B003VCIT16,0.33484,0.1134,0.15712,0.05097,-0.12584,0.07999,0.04223,0.07134,-0.01312,0.07086,-0.07348,0.00011,0.04426,0.01936,0.03205,0.08956,0.06461,-0.08869,-0.01644,0.04168,0.01176,0.02483,-0.02588,0.01362,0.06141,-0.034,-0.03927,-0.01023,0.06197,-0.02752,0.07146,0.01799,0.05911,-0.01262,-0.07029,0.01004,0.03043,0.03515,0.0171,-0.02539,-0.02148,-0.07976,-0.00061,0.03874,0.01012,-0.03505,-0.01915,-0.05842,-0.01239,0.01231
6446,B003VDGIQI,0.17636,-0.00244,-0.40383,-0.11143,-0.03494,0.04591,-0.06774,0.14786,0.02889,0.07148,0.16907,0.10784,0.09681,-0.03251,0.00988,-0.00017,0.02248,0.03772,0.07269,-0.02529,-0.04929,0.05414,-0.02408,-0.01098,-0.03321,0.03233,-0.00648,-0.07708,-0.01352,0.0294,0.05634,-0.03051,0.02342,0.0359,-0.00076,0.01184,0.0298,-0.01901,-0.01583,-0.03284,-0.02792,-0.05894,0.0803,-0.00787,0.04714,-0.006,0.04455,0.0175,0.07354,-0.00474
