item_id,asin,pc1,pc2,salesrank_category,salesrank,item_text_short
5111,B002NCTEZA,0.07722,-0.12762,Beauty,45906.0,"Bobbi Brown Long Wear Gel Eyeliner - Caviar Ink, .1 fl oz Bobbi Brown This long-"
5112,B002NGMENA,-0.33897,-0.02494,Beauty,10749.0,Gold 'N Hot GH3984 Ionic Soft Jumbo Bonnet Dryer Gold N Hot Ideal for roller set
5113,B002NGMEOO,-0.32435,-0.05189,Beauty,12361.0,"Bumpits 21429 Hair volumizing Leave-in Inserts, Dark Brown/Black Bumpits Gives h"
5114,B002NGMEQC,-0.1088,-0.16329,Beauty,95234.0,"BaByliss Pro BABCHV21 Ceramic Instant Heat 20-Roller Set, Varied Rollers with so"
5115,B002NGMEUS,-0.22441,-0.03783,Beauty,6224.0,Solano Supersolano 232K 1875 Watt Ceramic Tourmaline Hair Dryer Black/Red Solano
5116,B002NGMEVC,0.14754,-0.04336,Beauty,2460.0,BaByliss Pro BABTTW5586 TT Tourmaline Titanium 5000 Dryer BaBylissPRO Tourmaline
5117,B002NGMEVM,0.24424,-0.06838,Beauty,80500.0,"BaByliss BABTT4073 Pro TT  Tourmaline Titanium Steam Straightener, 1.5 Inch Stea"
5118,B002NMI4AG,0.02696,0.08579,Beauty,21938.0,Klorane Extra Gentle Dry Shampoo with Oat Extract Klorane An easy-to-use formula
5119,B002NN6WZE,0.16106,0.15173,Beauty,107777.0,"NARS Sheer Glow Foundation, Deauville NARS A glowing, satin-finish foundation wi"
5120,B002NV8Y3E,-0.03293,0.05814,Beauty,12775.0,Aromatherapy Herbal Soap Sampler (Made with 100% Pure Essentail Oils) Plantlife 
5121,B002NWICGC,-0.27394,-0.4537,Beauty,135250.0,500 White Square French Acrylic False Tips Nail Art World Pride Package included
5122,B002NWMN26,0.10459,0.23752,Beauty,8211.0,"Lemisol Plus, Gentle Daily Cleanser, original refreshing formula - 16 oz Lemisol"
5123,B002NY3PSK,0.0461,0.15542,Beauty,7458.0,Batiste Dry Shampoo Spray - Blush (1.6 oz. travel size) Batiste Beautiful delica
5124,B002NYERPU,0.25491,0.07802,Beauty,6122.0,"Joico K Pak Color Therapy Restorative Oil, 3.4 Fluid Ounce Joico Joico K Pak col"
5125,B002O0D8P8,0.26579,0.07516,Beauty,195.0,"Nioxin System 4 Cleanser &amp; Scalp Therapy for Fine Treated Hair Duo Set, 33.8"
5126,B002ON11RW,-0.02793,-0.19563,Beauty,3925.0,"Coastal Scents 88 Color Palette, Warm Coastal Scents The warm palette is a beaut"
5127,B002OO16QC,0.3258,-0.14989,Beauty,41832.0,Australian Gold Emu Oil 8 Oz We buy direct from the farm weekly to insure that o
5128,B002OSEMYG,0.13339,-0.01544,Beauty,28475.0,Best Hyaluronic Acid Serum with Vitamin-C :: Top Rated 100 pure 1 oz Beauty Anti
5129,B002OSWW3O,0.32834,-0.09612,Health & Personal Care,6327.0,THERA PEARL Eye-ssential Mask THERA&deg;PEARL Even after a restful night&#x2019;
5130,B002OU7V42,-0.12554,-0.51675,Beauty,13884.0,Nail Art Guide Form Acrylic UV Gel Tips Extension 500ps Eamee 500pcs self-adhesi
5131,B002OUTRQ2,-0.33725,-0.53005,Beauty,19721.0,240 pcs FIMO Nail Art Miniature Decorations with Wheel Eamee Various Fruit Polym
5132,B002OVV7F0,-0.04461,-0.17468,Beauty,138235.0,"NYX Cosmetics Eye Shadow Palette 10 Color, Jazz Night, 0.49-Ounce NYX Ten shades"
5133,B002P3L08Q,0.05957,0.13822,Beauty,22595.0,"Dabur  Vatika Hair Oil, 300-ml Bottles (Pack of 4) Dabur Dabur Vatika is a premi"
5134,B002P3L99G,-0.14313,0.35209,Beauty,947.0,"La Roche-Posay Effaclar Purifying Foaming Gel, 6.76-Ounce Tube La Roche-Posay Th"
5135,B002P9FGWQ,-0.02705,0.24376,Beauty,11478.0,"Paul Mitchell Lemon Sage Thickening Shampoo, 10.14 Ounce Paul Mitchell Formulate"
5136,B002P9O45Q,0.3177,0.01888,Beauty,103133.0,Emu Oil Shampoo &amp; Conditioner Set (8oz Set) Energizing and body building Emu
5137,B002PA2LNC,0.08304,0.1735,Beauty,7885.0,"Redken Aerate 08 Bodifying Cream Mousse, 2.3 Ounce Redken Bonding System with ca"
5138,B002PAJ8QA,0.2021,-0.10374,Beauty,197728.0,Karma Organic Nail Polish Remover with Soybean Oil and Tea Tree Oil (4 oz) Karma
5139,B002PBACLY,0.20584,0.27006,Beauty,16677.0,"L'Oreal Paris EverStrong Sulfate-Free Fortify System Hydrate Conditioner, 8.5 Fl"
5140,B002PBAJ4Y,-0.04485,0.06492,Beauty,5885.0,L'Oreal Paris Studio Secrets Professional Color Correcting Primers Anti-Redness 
5141,B002PBC9Y2,0.20916,0.26237,Beauty,4379.0,"L'Oreal Paris EverStrong Sulfate-Free Fortify System Reconstruct Conditioner, 8."
5142,B002PBCABY,0.0838,0.25714,Beauty,3831.0,L'Oreal Paris EverStrong Sulfate-Free Fortify System Overnight Hair Repair Treat
5143,B002PBCAEQ,0.28925,0.19015,Beauty,635.0,"L'Oreal Paris Go 360 Clean Deep Exfoliating Scrub, 6.0 Fluid Ounce L&#39;Oreal P"
5144,B002PBEAYE,0.02659,-0.037,Beauty,96992.0,"L'Oreal Paris True Match Roller, C4 Shell Beige, 0.30 Ounce L&#39;Oreal Paris Ho"
5145,B002PBEDFK,0.25815,0.19984,Beauty,7390.0,"L'Oreal Paris EverStrong Sulfate-Free Fortify System Hydrate Shampoo, 8.5 Fluid "
5146,B002PBEDT6,0.25421,0.12896,Beauty,116253.0,"L'Oreal Paris EverStrong Bodify Conditioner, 8.5-Fluid Ounce L&#39;Oreal Paris F"
5147,B002PBESOQ,0.04087,0.06567,Beauty,4591.0,"L'Oreal Paris Double Extend Lash Boosting Mascara, Black, 0.33 -Fluid Ounce L&#3"
5148,B002PBGBB4,-0.06021,0.2868,Beauty,64822.0,"L'Oreal Paris EverStrong Deep Replenishing Masque, 5.1-Fluid Ounce L&#39;Oreal P"
5149,B002PBGBX2,0.24081,0.16818,Beauty,122368.0,"L'Oreal Paris Go 360 Clean, Deep Facial Cleanser, 6-Fluid Ounce L&#39;Oreal Pari"
5150,B002PBHQP4,0.25468,0.30947,Beauty,6778.0,"L'Oreal Paris Age Perfect Hydra-Nutrition Moisturizer, 1.7-Fluid Ounce L&#39;Ore"
5151,B002PBJIPK,-0.38641,0.04671,Beauty,9526.0,"L'Oreal Lash Boosting Serum, 585(5.5ml) L&#39;Oreal Paris LOreal Lash Boosting S"
5152,B002PBJL8O,0.20218,0.25425,Beauty,13597.0,"L'Oreal Paris EverStrong Sulfate-Free Fortify System Reconstruct Shampoo, 8.5 Fl"
5153,B002PBJLMU,0.25153,0.13186,Beauty,26472.0,"L'Oreal Paris EverStrong Bodify Shampoo, 8.5-Fluid Ounce L&#39;Oreal Paris For h"
5154,B002PBLH3Q,0.04032,0.11247,Beauty,1704.0,"Studio Secrets Professional Magic Perfecting Base, 0.50 Ounces L&#39;Oreal Paris"
5155,B002PBLH6I,0.25266,0.02243,Beauty,13462.0,"L'Oreal Paris Lash Boosting Technology, 24-Hour Lash Boosting Power System Kit ("
5156,B002PE9I7U,0.21104,-0.11815,Beauty,80202.0,"Circus Fantasy by Britney Spears, Eau De Parfum Spray, 1-Ounce Britney Spears In"
5157,B002PF87L2,-0.12408,0.05495,Beauty,3621.0,Straight Sexy Hair smooth &amp; Protect Flat Iron Hairspray by Sexy Hair for Uni
5158,B002PHRL4E,0.20787,-0.28539,Beauty,77040.0,HAIRDO Wrap Around Pony Buttered Toast R1416T HairDo Get this popular look witho
5159,B002PML1M2,0.03928,-0.06808,Beauty,25578.0,"L'Oreal Paris Touch-On Highlights, H90 Iced Champagne L&#39;Oreal Paris Touch-on"
5160,B002PMLGOU,0.10189,0.0934,Beauty,8028.0,"L'Oreal Paris Healthy Look Hair Color, 8.5 Blonde/White Chocolate L&#39;Oreal Pa"
5161,B002PMLGVI,-0.0062,0.03245,Beauty,5918.0,"L'Oreal Paris Colorist Secrets Brass Banisher L&#39;Oreal Paris Banish brassy, y"
5162,B002PMWPD6,0.02678,0.09471,Beauty,63516.0,"L'Oreal Paris Colorist Secrets Shine Gloss Hair Treatment Want brilliant, health"
5163,B002PNBZIQ,0.22353,-0.22347,Beauty,36743.0,"Kevyn Aucoin The Sculpting Powder Mirrored Compact, Medium .11 Oz WHAT IT IS &#x"
5164,B002PR2GLM,0.34592,0.1052,Beauty,2933.0,"One N' Only Argan Oil Treatment, 3.4 Ounce one &#39;n only One of the world's ra"
5165,B002Q52YKG,0.15931,-0.05879,Beauty,8082.0,Peter Thomas Roth LASHES TO DIE FOR? THE MASCARA Peter Thomas Roth A must-have m
5166,B002Q6UAH4,0.02416,-0.21805,Health & Personal Care,32140.0,IQ Natural Large Pure Minerals Makeup Starter Set with Brush Medium Shade Under 
5167,B002Q6UK9M,0.34733,0.10862,Beauty,452.0,"Moroccan Oil .85 oz Moroccanoil * Instant absorption.
    * Restores shine and s"
5168,B002Q6UOJI,0.39218,0.16483,Beauty,27176.0,"c. Booth Derma Daily Vitamin Facial Cleanser-6.7 oz c. Booth This mild, low lath"
5169,B002Q6YYRG,0.29582,0.2017,Beauty,29572.0,"C. Booth Derma 24 Daily Moisturizer, Anti-Oxidant Oil-Free 2 oz (57 g) c. Booth "
5170,B002QA1VDW,0.2428,-0.0706,Beauty,5568.0,"St Moriz Instant Self Tanning Mousse (200ml) St Moriz Salon Formulated, Instant "
5171,B002QA3130,0.20707,-0.23132,Beauty,8557.0,"Scunci Effortless Beauty Wide Stretch Basic Neutral Headwraps, Colors may vary S"
5172,B002QA31SU,0.23384,-0.21719,Beauty,552.0,"Scunci Effortless Beauty Thick Hair No-damage Bright Elastics, 5Mm, 24-Count Scu"
5173,B002QA52V4,0.04656,-0.18998,Beauty,20060.0,"Scunci Effortless Beauty Expandable Ponytailer, Colors may vary Scunci Scunci ef"
5174,B002QANC2A,-0.5241,-0.17356,Beauty,4120.0,Coastal Scents 88 Original Palette Coastal Scents Makeup Eye Shadow Beauty Eyes
5175,B002QASVFS,0.14915,-0.26382,Beauty,22312.0,"Coastal Scents 88  Palette, Ultra Shimmer Coastal Scents Add a little sparkle to"
5176,B002QAV560,-0.06553,-0.21042,Beauty,12340.0,Coastal Scents 78 Piece Makeup Palette Coastal Scents This palette comes with 60
5177,B002QB52W2,0.02645,-0.26304,Beauty,30940.0,Coastal Scents 26 Shadow Blush Combo Palette Coastal Scents The 26 shadow blush 
5178,B002QBBMVM,0.00434,-0.24542,Beauty,35368.0,BH Cosmetics 28 Neutral Color Eyeshadow Palette BHCosmetics This BH Cosmetics 28
5179,B002QF4UYY,0.11617,-0.03963,Beauty,809.0,"Conair Anti-static Detangling Comb, Colors may vary Conair Conair's anti-static "
5180,B002QFGKUQ,-0.23124,-0.1635,Beauty,845.0,Coastal Scents Contour and Blush Palette Coastal Scents This palette contains 6 
5181,B002QFGQAK,-0.02033,-0.11416,Beauty,465.0,Coastal Scents Professional Camouflage Concealer Palette Coastal Scents This pal
5182,B002QFMJU6,-0.35347,-0.22566,Beauty,15077.0,5 Second Brush On Nail Glue .2 fl oz (6 g) A.I.I. CLUBMAN 5 SECOND BRUSH ON NAIL
5183,B002QFMY42,-0.2077,-0.21466,Beauty,6568.0,Coastal Scents 10 Piece Professional Blush Palette Coastal Scents This palette c
5184,B002QFQVC8,-0.1257,-0.17995,Beauty,103794.0,Coastal Scents 56 Piece Blush &amp; Eye Shadow Palette Coastal Scents This palet
5185,B002QFRFB4,-0.1736,-0.23114,Beauty,62371.0,Coastal Scents 66 Color Lip Palette Coastal Scents This lip palette comes with 6
5186,B002QFSIW4,-0.16388,-0.24076,Beauty,9905.0,Coastal Scents 32 Lip Color Palette Coastal Scents This lip palette comes with 3
5187,B002QG6P9G,-0.404,0.13324,Beauty,2102.0,"Agadir  Argan Oil Spray Treatment, 5.1-Ounce Agadir AGADIR by Agadir ARGAN OIL S"
5188,B002QGDBIO,-0.00839,0.05692,Beauty,9018.0,"Healing Smooth Smoother Straightening Balm Unisex by L'Anza, 8.5 Ounce L&#39;anz"
5189,B002QGO5YS,0.35917,-0.15301,Health & Personal Care,2625.0,Neck Genie Neck Line Slimmer Carol Wright Gifts Are sagging neck muscles making 
5190,B002QHFG3Q,0.32514,-0.27185,Beauty,18468.0,"Izunami Izunami 450 Tourmaline Ionic Ceramic Flat Iron, 1 Inch Izunami Ideal for"
5191,B002QI1E9K,0.00241,-0.21951,Beauty,5689.0,"NYX Eyebrow Cake Powder, Black/Gray NYX Our recipe for cooking up exquisite eyeb"
5192,B002QI1EKE,-0.09193,-0.04642,Beauty,235750.0,"NYX Cosmetics Mosaic Blush Powder, Spice, 0.20-Ounce NYX Fusion of five face col"
5193,B002QI1F8A,-0.07279,-0.0382,Beauty,56646.0,"NYX Cosmetics Powder Blush, Mauve NYX Silky textured blush. Featured in a signat"
5194,B002QQ7SZ6,0.0661,0.19743,Beauty,204322.0,"Dabur  Amla Gold Hair Oil, 300-ml Bottles (Pack of 3) Dabur Amla - Nourishes and"
5195,B002QXINAS,-0.06283,0.00348,Beauty,107353.0,"NYX Cosmetics Black Label Lipstick, Heiress, 0.15 Ounce NYX NYX first class colo"
5196,B002QY86BI,-0.16512,-0.07709,Beauty,2007.0,"Flash Shiner Nail Buffer Flash Shine Easy, Fast, & An Amazing Shine. Step 1: Gra"
5197,B002R10JCE,0.27746,-0.08064,Beauty,10078.0,REUSABLE Gel Eye Coolers Cucumber Pack Pads Mask Eye Masque swelling puffiness r
5198,B002R1W6IE,0.28838,0.08761,Health & Personal Care,29084.0,"Seventh Generation Liquid Laundry 2x Ultra Concentrate - Free and Clear, 150-Oun"
5199,B002R23I76,-0.0748,-0.1542,Beauty,133151.0,"NYX Single Eye Shadow, Dark Brown, 2.5 g NYX Richly pigmented eye shadows in ove"
5200,B002R25GMQ,0.16378,-0.05814,Beauty,55516.0,"NYX Slim Lip Liner Pencil 808 Deep Purple NYX What is this product? Slim, trim b"
5201,B002R277E6,0.14734,-0.07307,Beauty,81233.0,"NYX Slim Lip Liner Pencil 824 Orange NYX What is this product? Slim, trim but ne"
5202,B002R278YA,0.14317,-0.07903,Beauty,32421.0,"NYX Slim Lip Liner Pencil 845 Hot Pink NYX What is this product? Slim, trim but "
5203,B002R8D3FW,0.34424,0.18834,Health & Personal Care,17402.0,Neocutis Neo-Cleanse- Gentle Skin Cleanser 4.0fl. oz NEOCUTIS This luxuriously c
5204,B002R9K9P8,0.08338,0.20398,Beauty,45121.0,Dead Sea Sulphur Soap 4.4 Oz. Jericho Enriched with Dead Sea minerals and sulphu
5205,B002RAR0B8,0.33039,0.13524,Beauty,15697.0,"Gold Bond Hand Sanitizer and Moisturizer, 12-Oz Bottles (Pack of 3) Gold Bond Ki"
5206,B002RDBL7Y,0.14877,0.29854,Beauty,4718.0,"Aveeno Positively Nourishing Aveeno Ultra Hydrating Body Wash, 16 Ounce Aveeno A"
5207,B002RGMI6Y,0.09813,-0.24847,Beauty,40853.0,"SHANY Cosmetics Mineral Eyeshadow Loose Powder, Favorite Colors, 40 Count SHANY "
5208,B002RGRJC2,0.3293,0.17036,Beauty,90.0,Moroccanoil Moisture Repair Shampoo &amp; Conditioner Combo Set (8.5 oz each) Mo
5209,B002RJLM7W,-0.15015,-0.38999,Beauty,22157.0,Lime Crime No She Didn't Opaque Blue Lipstick Lime Crime Makeup PLEASE NOTE:  Mo
5210,B002RJOR7Y,0.37022,-0.21708,Beauty,236289.0,Better for Grownups Organic Reusable Cotton Face Rounds Reusing instead of consu
5211,B002RJUMRS,0.06441,-0.31901,Beauty,124338.0,"Lime Crime Centrifuchsia Deep Pink Fuchsia Opaque Lipstick Lime Crime Deep, satu"
5212,B002RJUNUO,-0.11393,-0.37028,Beauty,6849.0,Lime Crime Countessa Fluorescent Blue-Based Neon Pink Opaque Lipstick Jubujub PL
5213,B002RJUOVW,0.17465,-0.06629,Beauty,26198.0,"Lime Crime My Beautiful Rocket Opaque Orange Lipstick Color description
Pure lum"
5214,B002RJUPS4,-0.22785,-0.24587,Beauty,7994.0,"Lime Crime True Red Retrofuturist Opaque Lipstick Lime Crime Color description
I"
5215,B002RKKA0G,-0.10264,-0.1246,Beauty,8967.0,MAC Amplified Creme Lipstick ~Saint Germain~ NIB M.A.C Provides a high colour pa
5216,B002RL8IU4,-0.36831,-0.08195,Beauty,31530.0,"Fran Wilson MoodMatcher Lipstick, 6-Pack Fran Wilson The ""Original"" mood-changin"
5217,B002RL8IUE,-0.36368,-0.07433,Beauty,8360.0,"Fran Wilson MoodMatcher Lipstick, 10-Pack Fran Wilson The ""Original"" mood-changi"
5218,B002RL8IWC,-0.1752,0.2869,Beauty,8237.0,"Skincare LdeL Cosmetics Retinol Night Cream, 1.7-Ounce Jar Skincare LdeL Cosmeti"
5219,B002RL8IWW,-0.20179,0.31295,Beauty,8247.0,"Skincare LdeL Cosmetics Retinol Day Cream, 1.7-Ounce Jar Skincare LdeL Cosmetics"
5220,B002RL8IYA,-0.09973,0.28814,Beauty,11070.0,"Skincare LdeL Cosmetics, Retinol Enriched Anti-Wrinkle Facial Serum, 1-Ounce Bot"
5221,B002RL8NGI,-0.34256,-0.05623,Beauty,1576.0,Spornette DeVille 100% Boar Bristle Oval Cushion Brush Spornette International S
5222,B002RS6JPI,-0.11953,0.12854,Beauty,5619.0,"Sexy Hair Big Sexy Blow Dry Volume Gel, 8.5-Ounces Bottle Sexy Hair BigSexyHair "
5223,B002RS6JQW,-0.14606,0.16433,Beauty,22517.0,"Sexy Hair Curly Sexy Curling Detangler, 8.5-Ounces Bottle Sexy Hair Sexy Hair, S"
5224,B002RS6JW6,-0.11023,0.00312,Beauty,1307.0,"TIGI Bed Head Hard Head Hair Spray, 10.6 Ounce Tigi This 10.6-oz can of Bed Head"
5225,B002RS6KH0,0.23282,0.04317,Beauty,94825.0,"Nioxin Volumizing Reflectives Root Lifter, 6.8 Ounce Magic at the RootsThe Nioxi"
5226,B002RS6KU2,-0.43843,0.10674,Beauty,6110.0,"TIGI Bed Head Superstar Queen for a Day Thickening Spray, 10.2 Ounce Tigi TIGI B"
5227,B002RS6KV6,-0.24067,0.04017,Beauty,35148.0,"TIGI Bed Head Foxy Curls Extreme Curl Mousse, 8.5 Ounce Tigi Bed head foxy curls"
5228,B002RS6L10,-0.42095,0.09488,Beauty,16660.0,"Paul Mitchell Round Trip Curl Definer, 6.8-Ounces Bottle Paul Mitchell PAUL MITC"
5229,B002RS8MWG,-0.04652,0.0732,Beauty,16911.0,Miss Jessie's Deluxe Value Pack Miss Jessie&#39;s 2oz. Curly Pudding 2oz. Unscen
5230,B002RT70Y6,-0.07709,0.09434,Beauty,11858.0,"TIGI Bed Head Masterpiece Hair Spray, 9.5 Ounce Tigi Massive Shine Hairspray. Tu"
5231,B002RT712W,-0.11266,0.06079,Beauty,20094.0,"Sebastian Thickefy Foam, 6.8-Ounces Bottle Sebastian SEBASTIAN by Sebastian THIC"
5232,B002RT71S6,0.22928,0.07377,Beauty,6992.0,"Redken Forceful Finishing Spray, 11-Ounces Bottle Redken Contains exclusive Shin"
5233,B002RT71Y0,-0.40043,0.26209,Beauty,7646.0,"Redken Satinwear Blow Dry Lotion, 5-Ounces Bottle Redken REDKEN by Redken SATINW"
5234,B002RT71ZY,0.14803,-0.17669,Beauty,1140.0,"Redken Rewind Pliable Styling Paste, 5-Ounces Jar Redken Add a Twist to Your Hai"
5235,B002RTA8YU,0.2769,-0.18015,Beauty,2712.0,Clove 100% Pure Therapeutic Grade Essential Oil- 10 ml * Botanical Name: Syzgium
5236,B002RTIS24,0.30522,-0.14752,Beauty,544.0,Sweet Orange 100% Pure Therapeutic Grade Essential Oil- 10 ml * Sweet Orange is 
5237,B002RTVQNW,-0.00531,-0.2004,Beauty,27362.0,"Hair Art EZ Dryer Bonnet Gold Kodiake Convenient, hands free way to having salon"
5238,B002RTXF40,-0.36782,-0.19281,Beauty,30711.0,"Hair Art Foldable Wig Stand Hair Art Ideal for washig, drying, setting, travel &"
5239,B002RUH3OM,0.25841,-0.16976,Beauty,257.0,Peppermint 100% Pure Therapeutic Grade Essential Oil- 10 ml * The Peppermint pla
5240,B002RW9C3A,0.35804,0.14465,Beauty,4395.0,First Aid Beauty Face Cleanser 5 oz First Aid Beauty What it is:A face cleanser 
5241,B002RXD6WM,0.15949,0.02431,Beauty,161694.0,Vasanti Luxembourg - Ultra Luxe Lipstick with Peptide Technology - Paraben Free 
5242,B002RXK1UC,0.26521,-0.11501,Beauty,726.0,Rosemary 100% Pure Therapeutic Grade Essential Oil- 10 ml * Rosemary is an aroma
5243,B002RXW5BA,0.15814,-0.41093,Beauty,14500.0,"SHANY Makeup Artists Must Have Pro Eyeshadow Palette, 96 Color SHANY Cosmetics N"
5244,B002RY14LQ,0.04269,-0.34407,Beauty,136701.0,Professional 12pc Synthetic Makeup Brush Set Vegan Approved Bathhouse Naturals Y
5245,B002RZKFAQ,0.35674,-0.04329,Beauty,83979.0,"Nutra Sonic 1020 Professional 4 Speed Face and Body Cleansing System, Lavender N"
5246,B002S42568,-0.05823,0.11931,Beauty,16879.0,"Australian Gold SPF 15 Continuous Spray Bronzer, 6 Ounce Australian Gold Austral"
5247,B002S54Y66,0.11168,-0.12042,Beauty,14724.0,Tokyo Milk Parfumarie Curiosite 06 Dead Sexy 1.0 oz Eau de Parfum Spray Tokyo Mi
5248,B002S8PU02,0.01348,-0.12008,Beauty,6988.0,"NYX Auto Eyebrow Pencil, Black NYX Create flawless arches with this eyebrow penc"
5249,B002S8RWYY,-0.07057,0.01298,Beauty,88655.0,"NYX Cosmetics Concealer Wand, Nutmeg, 0.11  Oz NYX Light-weight, emollient conce"
5250,B002S8S036,0.05361,-0.17056,Beauty,149120.0,"NYX Lip Gloss Palette, The Naturals, 0.26 Ounce The question on everyone&#x2019;"
5251,B002S8TOYU,-0.07447,0.00454,Beauty,76844.0,"NYX Cream Blush, Tea Rose, 0.12-Ounce NYX Rouge cream blush offers radiant, long"
5252,B002SFVP2W,0.26069,0.0294,Beauty,424175.0,Fytofontana Cosmeceuticals Botoceutical Gold Anti-Wrinkle Biotechnology Serum fo
5253,B002SICH1C,-0.03488,-0.18497,Beauty,7989.0,"China Glaze Nail Polish, Snow Globe, 0.5 Fluid Ounce China Glaze Every day is a "
5254,B002SIF4Z8,0.02249,-0.23909,Beauty,28881.0,"China Glaze Nail Polish, Nova, 0.5 Fluid Ounce China Glaze Nova is a clear base "
5255,B002SIIFRC,-0.01571,-0.2356,Beauty,167841.0,"China Glaze Nail Polish, Atlantis, 0.5 Fluid Ounce China Glaze Atlantis is a med"
5256,B002SIKCNW,0.03917,-0.1629,Beauty,177755.0,Nubar Gonig Green Collection - Reclaim (NGG227) NGG227 Reclaim - Medium holograp
5257,B002SKMNGO,-0.10361,0.21421,Beauty,4455.0,"Daggett &amp; Ramsdell Under-Arm Lightening Cream, 1.5 oz Dermactin Daggett and "
5258,B002SKTTVQ,0.093,-0.03096,Beauty,4131.0,"Marc Jacobs Lola By Marc Jacobs for Women Eau De Parfum Spray, 3.4-Ounce / 100 M"
5259,B002SL6LO8,0.14622,-0.26612,Beauty,22477.0,bareMinerals Tutorials: Eye Lining Bare Escentuals It's about time you learned y
5260,B002SPVA7M,-0.12406,-0.00437,Beauty,33261.0,Clinique Even Better Makeup SPF 15 Evens and Corrects 02 Fair (VF-P) Clinique Bu
5261,B002SV0XYW,0.19564,-0.05333,Beauty,59173.0,"Revlon - Revlon Matte Lipstick , Really RED 006 Revlon Revlon Super Lustrous Lip"
5262,B002SV55FE,-0.06621,-0.07254,Beauty,35391.0,Revlon Strawberry Suede Matte Lipstick Revlon Beautifully rich matte color glide
5263,B002SV5MBQ,-0.35923,0.12969,Beauty,46414.0,Sexy Little Things NOIR by Victoria's Secret Eau De Parfum Spray 3.4 oz for Wome
5264,B002SVIKLK,0.07291,-0.10034,Beauty,8818.0,"Maybelline New York Expert Wear Eyeshadow Quads, 20q Velvet Crush Perfect Pastel"
5265,B002SWAFVM,-0.07619,-0.29677,Beauty,7917.0,Cameo Carry All Beauty Case by Shany &copy; 90pc Pro Make Up Set - Premium Colle
5266,B002SYXHTC,-0.02701,0.10801,Beauty,4029.0,EARTHLY BODY Marrakesh X Leave In Treatment &amp; Detangler 4oz/118ml Earthly Bo
5267,B002SZ7FUI,-0.43289,-0.10015,Beauty,191872.0,Bigen #56 Rich Medium Brown Permanent Powder Hair Color 6 gram Bottle Bigen One 
5268,B002SZGYU0,0.19687,0.2742,Beauty,10490.0,Phyto Phytonectar Ultra Nourishing Shampoo 6.7 oz Phyto With a high concentratio
5269,B002T3SRRE,0.17698,0.04109,Beauty,113675.0,MAKE UP FOR EVER HD Microperfecting Primer To Go 0 Neutral 0.5 oz Make Up For Ev
5270,B002T3V294,-0.24487,-0.20183,Beauty,20014.0,"e.l.f. Studio 11 Piece Brush Collection, 12-ounce e.l.f. Cosmetics 11 Brushes: E"
5271,B002T4SSHC,0.31374,-0.23235,Beauty,2050.0,Beautyblender Duo BeautyBlender Beauty Blender's patent-pending elliptical shape
5272,B002T5B4T0,-0.26645,0.19852,Beauty,5912.0,"Thicker Fuller Hair Instantly Thick Thickening Serum, 5 Ounce Thicker Fuller Hai"
5273,B002T5IN3A,0.21383,-0.06606,Beauty,184270.0,"L'Oreal Voluminous Volume Building Mascara, Carbon Black 335 L&#39;Oreal Paris D"
5274,B002T5IN5I,0.22186,-0.06178,Health & Personal Care,36004.0,"Swisspers Cotton Squares, 80 Count Swisspers Swisspers 100% cotton squares are p"
5275,B002T5NMGS,0.19434,-0.2843,Beauty,17516.0,PINK Silky Powder Puff 4.5 Inch (12cm) in a Pretty Satin Bag Having a hard time 
5276,B002T5OBO0,0.27471,0.16288,Beauty,4838.0,Ocean Potion Skincare Everglow Daily Moisturizer -- 20.5 fl oz Ocean Potion Ocea
5277,B002T5OM1M,-0.50748,-0.23569,Beauty,18137.0,Revlon Ceramic Stone Nail File Model No. 53927 Buy Revlon Manicure & Pedicure To
