item_id,item_text,rank,neighbor_item_id,cosine_similarity,neighbor_text
5636,"SHANY Deluxe Make up kit 44pc GIFT SET SHANY Cosmetics Once you have this kit, you will no longer ha",2,5634,0.88572,BR Travel Size Eyeshadow Makeup Kit 0.5 Oz BR Cosmetics This eyeshadow set is made of high quality r
5636,"SHANY Deluxe Make up kit 44pc GIFT SET SHANY Cosmetics Once you have this kit, you will no longer ha",3,5751,0.88334,Multicolor Eyeshadow palette - All In One The high quality 46 colors makeup kit is a perfect gift id
5636,"SHANY Deluxe Make up kit 44pc GIFT SET SHANY Cosmetics Once you have this kit, you will no longer ha",4,5645,0.8756,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co"
5636,"SHANY Deluxe Make up kit 44pc GIFT SET SHANY Cosmetics Once you have this kit, you will no longer ha",5,5265,0.87426,Cameo Carry All Beauty Case by Shany &copy; 90pc Pro Make Up Set - Premium Collection Cameo Cosmetic
5637,"Eyeshadow Palette, Bold and Bright Collection, Metallic, 88 Color Unlike other similar products this",1,5243,0.86997,"SHANY Makeup Artists Must Have Pro Eyeshadow Palette, 96 Color SHANY Cosmetics Not satisfied with yo"
5637,"Eyeshadow Palette, Bold and Bright Collection, Metallic, 88 Color Unlike other similar products this",2,5635,0.86144,"SHANY Eyeshadow Kit, 48 Color Highly pigmented makeup kit.  Colors are picked via our professional t"
5637,"Eyeshadow Palette, Bold and Bright Collection, Metallic, 88 Color Unlike other similar products this",3,5630,0.84462,"SHANY Eyeshadow Kit, Metallic Runway, 96 Color SHANY Cosmetics There are no machine made eye shadows"
5637,"Eyeshadow Palette, Bold and Bright Collection, Metallic, 88 Color Unlike other similar products this",4,8092,0.84191,"Fash Professional 88 Color Eyeshadow Matte And Shimmer Palette (Cosmetic, Makeup FASHLimited brings "
5637,"Eyeshadow Palette, Bold and Bright Collection, Metallic, 88 Color Unlike other similar products this",5,7578,0.83938,"SHANY Warm Eyeshadow and Blush, Neutral To Warm Colors, 11-Ounce You can use all the colors as eyesh"
5638,"Maybelline New York Lash Stiletto Voluptuous Washable Mascara, Very Black 971, 0.22 Fluid Ounce Mayb",1,5739,0.98465,"Maybelline New York Lash Stiletto Voluptuous Waterproof Mascara, Very Black 981, 0.22 Fluid Ounce Ey"
5638,"Maybelline New York Lash Stiletto Voluptuous Washable Mascara, Very Black 971, 0.22 Fluid Ounce Mayb",2,4333,0.95837,"Maybelline New York Lash Stiletto Ultimate Length Washable Mascara, Brownish Black 952, 0.22 Fluid O"
5638,"Maybelline New York Lash Stiletto Voluptuous Washable Mascara, Very Black 971, 0.22 Fluid Ounce Mayb",3,4124,0.95746,"Maybelline New York Define-A-Lash Lengthening Waterproof Mascara, Very Black 811, 0.22 Fluid Ounce M"
5638,"Maybelline New York Lash Stiletto Voluptuous Washable Mascara, Very Black 971, 0.22 Fluid Ounce Mayb",4,4113,0.95615,"Maybelline New York Define-A-Lash Lengthening Waterproof Mascara, Brownish Black 812, 0.22 Fluid Oun"
5638,"Maybelline New York Lash Stiletto Voluptuous Washable Mascara, Very Black 971, 0.22 Fluid Ounce Mayb",5,2480,0.9559,"Maybelline New York Define-A-Lash Lengthening Washable Mascara, Very Black, 0.22 Fluid Ounce Maybell"
5639,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,1,5641,1.0,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o
5639,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,2,5640,0.99794,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total 
5639,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,3,5577,0.84641,Bundle Monster 100 PC 3D Designs Nail Art Nailart Manicure Fimo Canes Sticks Rods Stickers Gel Tips 
5639,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,4,9908,0.8153,Bundle Monster 25pc Nail Art Nailart Polish Stamping Manicure Plates Image Designs Accessories Kit -
5639,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,5,9762,0.81361,"Winstonia's 8 Wheels Combo Set Nail Art Polymer Slices Fimo Decal Pieces Accessories - Butterflies, "
5640,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total ,1,5639,0.99794,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o
5640,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total ,2,5641,0.99794,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o
5640,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total ,3,5577,0.84759,Bundle Monster 100 PC 3D Designs Nail Art Nailart Manicure Fimo Canes Sticks Rods Stickers Gel Tips 
5640,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total ,4,10648,0.81945,"Nail Art Plates Bundle - 40 PACK , Nail Polish Stamping Manicure Plates, 40 Different Plates A total"
5640,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total ,5,9908,0.81663,Bundle Monster 25pc Nail Art Nailart Polish Stamping Manicure Plates Image Designs Accessories Kit -
5641,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,1,5639,1.0,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o
5641,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,2,5640,0.99794,Bundle Monster 10 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total 
5641,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,3,5577,0.84641,Bundle Monster 100 PC 3D Designs Nail Art Nailart Manicure Fimo Canes Sticks Rods Stickers Gel Tips 
5641,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,4,9908,0.8153,Bundle Monster 25pc Nail Art Nailart Polish Stamping Manicure Plates Image Designs Accessories Kit -
5641,Bundle Monster 5 Nail Art Nailart Manicure Wheels w/ 3D Designs Glitters Rhinestones Beads - total o,5,9762,0.81361,"Winstonia's 8 Wheels Combo Set Nail Art Polymer Slices Fimo Decal Pieces Accessories - Butterflies, "
5642,Avon Anew Reversalist Day Renewal Cream SPF 25 Avon Brand new in the sealed package. Creams & Moistu,1,9782,0.91633,"L'Oreal Paris Advanced RevitaLift Complete Day Cream, 1.7 Ounce (3 Pack) Creams & Moisturizers Beaut"
5642,Avon Anew Reversalist Day Renewal Cream SPF 25 Avon Brand new in the sealed package. Creams & Moistu,2,208,0.90811,Olay Regenerist Daily Regenerating Serum - Fragrance Free Moisturizer 1.7 Fl Oz Olay Creams & Moistu
5642,Avon Anew Reversalist Day Renewal Cream SPF 25 Avon Brand new in the sealed package. Creams & Moistu,3,7667,0.90763,"Olay Regenerist Instant Fix Wrinkle Revolution Complex Primer Plus, 1.7 Fl Oz Olay Creams & Moisturi"
5642,Avon Anew Reversalist Day Renewal Cream SPF 25 Avon Brand new in the sealed package. Creams & Moistu,4,9732,0.90577,Olay Regenerist Intensive Repair Treatment 1 Fl Oz Olay Creams & Moisturizers Beauty Fluids & Lotion
5642,Avon Anew Reversalist Day Renewal Cream SPF 25 Avon Brand new in the sealed package. Creams & Moistu,5,2806,0.90231,Regenerist Micro-Sculpting Cream 1.7 Oz Olay Creams & Moisturizers Beauty Fluids & Lotions Lotions F
5643,Avon Anew Reversalist Illuminating Eye System Avon A Prevention Defy your Age Beauty Award winner fo,1,5815,0.95038,Avon ANEW REVERSALIST Illuminating Eye System Avon Brightens even your darkest undereye area. Two-pa
5643,Avon Anew Reversalist Illuminating Eye System Avon A Prevention Defy your Age Beauty Award winner fo,2,1396,0.87969,"Murad Environmental Shield Essential-C Renewal Complex. 2: Treat/Repair, 1.0 fl oz (30 ml) Murad Rev"
5643,Avon Anew Reversalist Illuminating Eye System Avon A Prevention Defy your Age Beauty Award winner fo,3,1384,0.87722,"Murad Resurgence Renewing Eye Cream, 2: Treat/Repair, 0.5 fl oz (15 ml) Murad Firms and restores the"
5643,Avon Anew Reversalist Illuminating Eye System Avon A Prevention Defy your Age Beauty Award winner fo,4,1156,0.87669,"Avon Anew Ultimate Contouring Eye System Product Description
Unlock the power to reshape, repair & r"
5643,Avon Anew Reversalist Illuminating Eye System Avon A Prevention Defy your Age Beauty Award winner fo,5,1649,0.87615,"L'Oreal Paris RevitaLift Anti-Wrinkle + Firming Eye Cream, 0.5 Fluid Ounce L&#39;Oreal Paris Firmer "
5644,Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument fr,1,3437,0.87486,Body Toolz Cuticle Pusher Body Toolz Professional Pusher gently pushes cuticles. Cleaner for removin
5644,Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument fr,2,11043,0.86989,Majestic Bombay - Professional Stainless Steel Cuticle Pusher and Nail Cleaner Tool This stainless s
5644,Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument fr,3,10516,0.8691,100 Pcs Nail Art Orange Wood Stick Sticks Cuticle Pusher Remover Manicure Pedicure Tool Salon Supply
5644,Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument fr,4,9880,0.86711,"Vanskap 12 Piece Nail Care Personal Manicure &amp; Pedicure Set, Travel &amp; Grooming Kit Vanskap A"
5644,Suvorna Professional Manicure Nail &amp; Cuticle Pusher Tool 1221 Professional quality instrument fr,5,8825,0.86705,MASH Premium Stainless Steel Cuticle Pusher Cutter Trimmer MASH High quality stainless steel cuticle
5645,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co",1,7723,0.9035,Pearl Sparkle 64 Elegant Eyeshadow Colors Makeup Kit Palette This 64 Eye shadow Markup kit is all yo
5645,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co",2,5646,0.89749,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ"
5645,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co",3,7057,0.89702,32 Color Design Neon Glitter &amp; Plain Eyeshadow Makeup Kit Emori (TM) This 32 Eye shadow Markup k
5645,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co",4,6897,0.89567,Splashing Pearl 90 Eyeshadow (Eye Shadow) Cosmetics Makeup Palette This 90 Eye shadow Markup kit is 
5645,"SHANY Professional Eyeshadow Pallette, Runway Collection, 162 Colors SHANY Cosmetics This product co",5,5178,0.89278,BH Cosmetics 28 Neutral Color Eyeshadow Palette BHCosmetics This BH Cosmetics 28 piece eye shadow wi
5646,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ",1,5178,0.91593,BH Cosmetics 28 Neutral Color Eyeshadow Palette BHCosmetics This BH Cosmetics 28 piece eye shadow wi
5646,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ",2,7057,0.90628,32 Color Design Neon Glitter &amp; Plain Eyeshadow Makeup Kit Emori (TM) This 32 Eye shadow Markup k
5646,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ",3,7640,0.90437,Dazzling 33 Color Neon Glitter Eyeshadow Makeup Kit This 33 Eye shadow Markup kit is all you need to
5646,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ",4,7723,0.90241,Pearl Sparkle 64 Elegant Eyeshadow Colors Makeup Kit Palette This 64 Eye shadow Markup kit is all yo
5646,"SHANY Professional Multi Effect Velvet Touch Eyeshadow Palette, 24 Color This kit contains 24 differ",5,7942,0.90051,48 Splashing Paint Design Color Eyeshadow Makeup Kit Palette This 48 Eye shadow Markup kit is all yo
5647,"Village Naturals Therapy Foaming Bath Oil, Aches &amp; Pains, 16 oz. Village Naturals Let Village Na",1,2662,0.97336,Village Naturals Therapy Aches &amp; Pains Mineral Bath Soak 20 oz Village Naturals Let Village Natu
5647,"Village Naturals Therapy Foaming Bath Oil, Aches &amp; Pains, 16 oz. Village Naturals Let Village Na",2,4316,0.94965,Village Naturals Therapy Stress and Tension Relief Mineral Bath Soak - Juniper and Menthol 20oz Vill
5647,"Village Naturals Therapy Foaming Bath Oil, Aches &amp; Pains, 16 oz. Village Naturals Let Village Na",3,2459,0.94403,Village Naturals Therapy Cold &amp; Allergy Mineral Bath Soak 20 oz Village Naturals Let Village Nat
5647,"Village Naturals Therapy Foaming Bath Oil, Aches &amp; Pains, 16 oz. Village Naturals Let Village Na",4,3477,0.89523,Village Naturals Bath Shoppe White Tea &amp; Jasmine Body Soak 31 oz Village Naturals Village Natura
5647,"Village Naturals Therapy Foaming Bath Oil, Aches &amp; Pains, 16 oz. Village Naturals Let Village Na",5,6021,0.88501,"Dr. Teal's Epsom Salt Soaking Solution, Lavender, 48 Ounce Dr. Teal&#39;s Dr. Teal's therapeutic bat"
5648,"Essie Nail Lacquer, Van D'go, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long ",1,4969,0.99196,"Essie Nail Lacquer, Midnight Cami, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last "
5648,"Essie Nail Lacquer, Van D'go, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long ",2,544,0.99136,"Essie Nail Lacquer, Sugar Daddy, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last lo"
5648,"Essie Nail Lacquer, Van D'go, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long ",3,548,0.99104,"Essie Nail Lacquer, Blanc, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long Sno"
5648,"Essie Nail Lacquer, Van D'go, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long ",4,5984,0.97629,"Essie Nail Lacquer, Mint Candy Apple, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and la"
5648,"Essie Nail Lacquer, Van D'go, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and last long ",5,5314,0.97629,"Essie Nail Lacquer, Mint Candy Apple, 0.5 Fluid Ounce Essie Essie nail lacquer goes on smooth and la"
5649,Proactiv Solution Original Repairing Lotion 4 Oz Luxury Size (120 day) Proactiv Step three of our Pr,1,3641,0.96898,Proactiv Solution Original Repairing Lotion 2 oz Proactiv Step three of our Proactiv Solution daily 
5649,Proactiv Solution Original Repairing Lotion 4 Oz Luxury Size (120 day) Proactiv Step three of our Pr,2,2786,0.92907,Proactiv Solution Original Renewing Cleanser 4 oz Proactiv Step one of our Proactiv Solution daily e
5649,Proactiv Solution Original Repairing Lotion 4 Oz Luxury Size (120 day) Proactiv Step three of our Pr,3,5650,0.90915,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr
5649,Proactiv Solution Original Repairing Lotion 4 Oz Luxury Size (120 day) Proactiv Step three of our Pr,4,1609,0.90555,"Proactiv Solution Advanced Blemish Treatment 0.33 OZ, 9.45g Proactiv Stop pimple panic with the quic"
5649,Proactiv Solution Original Repairing Lotion 4 Oz Luxury Size (120 day) Proactiv Step three of our Pr,5,6322,0.9054,Proactiv Solution Renewing Cleanser 8 FL OZ (benzoyl peroxides acne treatment) Proactiv Medicated wi
5650,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr,1,4409,0.97514,"Proactiv Solution Revitalizing Toner 6 oz. Kodiake Step two of Proactiv Solution's daily essentials,"
5650,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr,2,3943,0.9744,Proactiv Solution Revitalizing Toner 4 oz. Proactiv Step two of our Proactiv Solution daily essentia
5650,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr,3,8396,0.92347,"Dermalogica Age Smart Skin Resurfacing Cleanser, 5.1 Ounce Dermalogica A dual-action exfoliating cle"
5650,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr,4,9809,0.92266,Avani Refreshing Facial Toner All Skin Types 220ml 7.5oz. Avani With its rich blend of over eight na
5650,Proactiv Solution Original Revitalizing Toner 8 Oz Luxury Size (120 day) Proactiv Step two of our Pr,5,1727,0.92186,"Aveeno Active Naturals Positively Ageless Daily Exfoliating Cleanser With Natural Shiitake Complex, "
5651,Zebra Hot Pink Makeup Cosmetic Bag Case Large Ever Moda This is a must have bag for travel. Stores e,1,8273,0.89198,Housweety Unique Dots Pattern Double Layer Cosmetic Bag Black My Sky The zipper closure makes this c
5651,Zebra Hot Pink Makeup Cosmetic Bag Case Large Ever Moda This is a must have bag for travel. Stores e,2,9648,0.8857,"SHANY Cosmetics All Black Light Weighted Makeup Train Case Light weighted ABS plastic, with smooth s"
5651,Zebra Hot Pink Makeup Cosmetic Bag Case Large Ever Moda This is a must have bag for travel. Stores e,3,6746,0.88474,Zebra Makeup Cosmetic Bag World Traveler This bag is perfect for your purse or in the car. Big enoug
5651,Zebra Hot Pink Makeup Cosmetic Bag Case Large Ever Moda This is a must have bag for travel. Stores e,4,8091,0.8819,"SHANY Cosmetics Zebra Makeup Train Case with Mirror, 48 Ounce SHANY Cosmetics This is great addition"
5651,Zebra Hot Pink Makeup Cosmetic Bag Case Large Ever Moda This is a must have bag for travel. Stores e,5,7263,0.86655,Bare Escentuals Brown Expandable Makeup Bag Bare Escentuals Body and living of bag is made of polyes
5652,"Johnson's Johnsons Safety Swabs, 185 Count (Pack of 2) Johnson&#39;s Baby The unique shape of our sa",1,8734,0.84575,"Body Benefits Net Bath Sponge, 6 Count (Pack of 6) Body Benefits Body Benefits is the leading brand "
5652,"Johnson's Johnsons Safety Swabs, 185 Count (Pack of 2) Johnson&#39;s Baby The unique shape of our sa",2,6719,0.83925,"Wet Ones Sensitive Skin Hand and Face Wipes Singles, 24-Count (Pack of 5) Wet Ones Our best clean fo"
5652,"Johnson's Johnsons Safety Swabs, 185 Count (Pack of 2) Johnson&#39;s Baby The unique shape of our sa",3,6439,0.83623,"Clean &amp; Clear Oil-Absorbing Sheets, 50 Count (Pack of 2) Clean &amp; Clear Oil Absorbing Sheets "
5652,"Johnson's Johnsons Safety Swabs, 185 Count (Pack of 2) Johnson&#39;s Baby The unique shape of our sa",4,4591,0.83422,"Medline Disposable Washcloths - Ultra-Soft Dry Cleansing Wipes, 10&quot; x 13&quot; - Qty of 500 Mod"
5652,"Johnson's Johnsons Safety Swabs, 185 Count (Pack of 2) Johnson&#39;s Baby The unique shape of our sa",5,7689,0.83198,"NEUTROGENA Makeup Remover Cleansing Towelettes, 114 Towelettes Vanity Neutrogena Neutrogena Makeup R"
5653,Kleancolor - 6 Awesome Nail Lacquers - Set 14 Kleancolor This is one of the best quality nail lacque,1,4925,0.93495,Kleancolor - Neon Brights - 6 Nail Lacquer Colors mad4cosmetics This is one of the best quality nail
