sid_prefix,collision_group_size,dedup_last,item_id,asin,item_text
146-118-28,2,1,113,B0000536P4,"Olay Total Effects Anti-Aging Fragrance Free Moisturizer 1.7 Fl Oz Olay For those concerned about multiple signs of aging, this daily non-fragrance and non-color facial moisturizer provides the benefit of 7 anti-aging therapies in 1 formula. Line Minimization: Reduces the appearance of fine wrinkles. Nourishing Moisturization: For a radiant, healthy glow. Tone Enhancement: Balances color & reduces appearance of age spots. Gentle Exfoliation: Smoothes and evens skin texture. Pore Refinement: Minimizes the appearance of pores. Free Radical Defense: Helps prevent damage to skin&rsquo;s surface. Subtle Lifting: Hydrates for firmer skin appearance. Visibly younger-looking skin with an appearance that&rsquo;s more resilient to aging. It provides the total anti-aging power of moisture fused with vitamins and anti-oxidants. THIS EXCLUSIVE FORMULA IS: Color and Fragrance-Free, Dermatologically tested, Non-Comedogenic (won&rsquo;t clog pores), Oil-free and Fast-Absorbing. Creams & Moisturizers Beauty Skin Care Face"
146-156-3,2,0,11405,B00DG1A2OY,"L'Oreal Paris Youth Code Texture Perfector Serum, 1.0 Fluid Ounce L&#39;Oreal Paris Refines and perfects skin. Even at pixel-level.  Suitable for all skin tones.  What Is It?  Luxurious serum visibly improves skin quality working on uneven skin texture with visible pores and fine lines.  How Does It Work? Texture Perfector Serum Concentrate with 2% LR2412, a powerful ingredient, visibly corrects skin by tightening pores, diminishing fine lines and revealing petal-soft skin texture.  What Are The Results? 1 week, over 70% of women experienced tightened, less visible pores and in 1 week, over 80% of women saw smoother, softer texture.  In 1 month, women state that pores appear smaller, fine lines are reduced and texture is smoother, and 79% of women report seeing an improvement in skin quality.  Based on consumer self-assessments. Creams & Moisturizers Beauty Skin Care Face"
146-156-3,2,1,11406,B00DG1B6V2,"L'Oreal Paris Youth Code Texture Perfector Day/Night Cream, 1.7 Fluid Ounce L&#39;Oreal Paris Refines and perfects skin. Even at pixel-level.  Suitable for all skin tones.  What Is It?  Luxurious, non-greasy cream visibly improves skin quality by working on uneven skin texture with visible pores and fine lines.  How Does It Work?  Texture Perfector with Perline-P, an association of three perfecting actives that optimizes the quality of skin's surface by tightening pores, diminishing fine lines and revealing petal-soft skin texture.  What Are The Results?  Instantly skin feels softer and texture is smoothed for a velvet touch.  In 1 month, women stated that pores appear smaller and fine lines are reduced and 75% of women report seeing an improvement in skin quality.  Based on consumer self-assessments. Creams & Moisturizers Beauty Fluids & Lotions Lotions Face Skin Care"
146-98-218,2,0,7233,B004GWUPO4,"Philosophy Miracle Worker Eye Cream, 0.45-Ounce Philosophy witness a miracle before your eyes. miracle worker miraculous anti-aging eye cream addresses advanced signs of aging around the eye area for a visibly renewed, revitalized appearance. formulated with a combination of retinoid technology and peptides, this extraordinary eye cream is clinically proven to significantly improve the appearance of deep wrinkles and lines around the delicate eye area, while improving skin elasticity and firmness. this high density eye cream deeply hydrates and helps nurture skin's natural moisture barrier to minimize moisture loss and improve skin's smoothness, while a blend of antioxidants help protect skin against environmental attack. the signs of aging are visibly reduced, giving the eye area a firmer, smoother appearance. Beauty Eyes Skin Care Creams"
146-98-218,2,1,8031,B0055S4BZ2,"L'Oreal Paris Age Perfect Hydra-Nutrition Golden Balm Eye, 0.5 Fluid Ounce L&#39;Oreal Paris Age Perfect Hydra-Nutrition Golden Balm Eye is a luxurious formula for mature skin that needs an extra boost of nourishing moisture to stay strong and supple. The rich, comforting balm treats and nourishes the delicate area around the eye, targeting dark circles to brighten and illuminate the skin.  The formula includes calcium to improve skin's resiliency, skin is firmer and recushioned from within, while a rich blend of essential oils deeply hydrate the skin, locking in nourishing moisture for 24 hours of extreme hydration.  Age Perfect Hydra-Nutrition Golden Balm Eye provides intense efficacy with a unique feel of luxury and comfort. This butter-soft balm melts on contact with skin, providing an unsurpassed sensory experience. Beauty Eyes Skin Care"
148-131-25,2,0,700,B00085DX0Q,"Grandpa's Soap Company Wonder Pine Tar Shampoo, 8 Ounce Grandpa&#39;s Grandpa's Wonder Pine Tar Shampoo helps remove flakes of dandruff, seborrhea and psoriasis.  Safe, effective for all hair types.  One of the world's great shampoos! Shampoos Beauty Hair Care"
148-131-25,2,1,1555,B000IMJS0S,"Jericho Dead Sea Black Mud Soap-4.4 Oz. Jericho Enriched with Dead Sea Minerals and herbal oils, this soap is used as an alternative approach to treating: psoriasis, acne, rosacea, and eczema. Soaps Beauty Bath & Body Cleansers"
148-157-158,2,0,2472,B000W3T4O8,"Now Foods Geranium Oil Egyptian, 1-Ounce Now Foods 100% PurePelargonium graveolensIngredients: 100% pure geranium oil (Egyptian)Aroma: Subtly sweet, floralBenefits: Purifying, soothing, normalizingTry Daily Balance - a recipe using Geranium Oilor Floral Meditation - another recipe using Geranium Oil.View all of our recipes Moisturizers Beauty Body Lotions Skin Care"
148-157-158,2,1,3426,B001B4NBOQ,"NOW Foods - Sandalwood Oil 14% Blend 1 Oz Now Foods 100% Pure  Natural 14% Oil BlendSantalum album Ingredients: Pure sandalwood oil  pure grapeseed oilAroma: Subtle, floral, undertones of wood and fruitBenefits: Grounding, focusing, balancingTry Blissful Thinking - a recipe with Sandalwood Oil Blendor Male Clarity - another recipe using Sandalwood Oil BlendView all of our recipes Moisturizers Beauty Body Lotions Skin Care"
148-240-123,2,0,1131,B000DIN3A8,"Indigo Wild: Zum Bar Goat's Milk Soap, Cinnamon 3 oz Indigo Wild We're on a cinnamon roll with the warm, toasty spice that pep talks you up in the morning. (Not for sensitive skin.)Ingredients: Saponified 100% food grade olive, coconut, palm & castor oils, in a goat's milk base, with pure essential oils, mineral pigments and aloe. Soaps Beauty Bath & Body Cleansers"
148-240-123,2,1,8546,B005T306QG,"Indigo Wild: Zum Bar Goat's Milk Soap, Dragon's Blood 3 oz Indigo Wild Earthy, yet sweet, it breathes life into scaly skin with the restorative resin of the Dracaena tree.Saponified dragon's blood infused olive, coconut, palm & castor oils, in a goat's milk base, with pure essential oils and mineral pigments. Soaps Beauty Bath & Body Cleansers"
148-84-180,2,0,9707,B0080D1Q52,"Dr. Teal's Foaming Bath, Lavender, 34 Fluid Ounce Dr. Teal&#39;s Dr. Teal's foaming bath transforms an ordinary bath into a relaxing spa with luxurious essential oils to soothe the senses, relax tense muscles and provide relief from stress. Lavender essence has soothing properties that are known to encourage a better night's sleep. This finished product is not tested on animals. Made in the USA. Distributed by advanced beauty systems. Moisturizers Beauty Body Oils Skin Care"
148-84-180,2,1,9709,B0080D1W8I,"Dr. Teal's Epsom Salt Soaking Solution, Amber Vanilla, 48 Ounce Dr. Teal's therapeutic bath and body products contain essential oils to soothe the senses, relax tense muscles and promote well-being. The alluring blend of amber and vanilla appeals to your most romantic nature. In early history, amber was commonly used in beauty rituals to nourish skin while vanilla revitalized the body. This finished product is not tested on animals. Made in the USA. Distributed by advanced beauty systems. Minerals & Salts Beauty Bath & Body Bath"
148-97-180,2,0,2536,B000XCS9U8,Rosemary Mint Bubble Bath - 17.5oz/517 ml - Liquid Deep Steep deep steep has found the perfect natural recipe for a bubbly fragrant escape. Its creamy texture and pure ingredients will leave skin feeling moisturized while rosemary Beauty Bubble Bath Bath & Body Bath
148-97-180,2,1,3648,B001E724VG,"EO Serenity Bubble Bath, French Lavender with Aloe, 12-Ounce Bottles, (Pack of 3) EO Calm the mind & body. A naturally fragrant bubble bath with therapeutic essential oils. Lavender essential oil has been used for centuries to calm the mind and the body. Perfect before bedtime. We use only the purest lavender oil from France for the most Beauty Bubble Bath Bath & Body Bath"
149-164-123,2,0,2575,B000XZSVQC,"Bare Escentuals Full Coverage Kabuki Brush Bare Escentuals Buff on your bareMinerals SPF 15 Foundation with speed and ease. The Kabuki's large, firm brush head allows for flawless, full-coverage application in record time. And it feels incredible on your skin. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-164-123,2,1,2813,B0012KCRMQ,"Bare Escentuals Heavenly Face Brush Bare Escentuals Even novices will feel like pros using this virtually goof-proof brush. Enjoy a sheer halo of bareMinerals All-Over Face Color with the large, soft, blunt-cut brush head. It feels incredibly soft on the skin and creates a naturally glowing look. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-225-193,2,0,11187,B00BX7DGIC,"Premium 4 Piece Synthetic Kabuki Makeup Brush Set From Royal Care Cosmetics This Set Includes:
Small Flat Kabuki that can be used for liquid or cream foundation application.
Small Round Kabuki for application of powders and blending between the colors.
Small Angled Kabuki is perfect for application of bronzer and blush. The shape of this brush gives you a better control at contouring your face.
Small Tapered Kabuki can be used for application of concealer or liquid foundation. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-225-193,2,1,11318,B00COVNG7W,"Gold Premium 4 Piece Synthetic Kabuki Makeup Brush Set From Royal Care Cosmetics This Set Includes:
Small Flat Kabuki that can be used for liquid or cream foundation application.
Small Round Kabuki for application of powders and blending between the colors.
Small Angled Kabuki is perfect for application of bronzer and blush. The shape of this brush gives you a better control at contouring your face.
Small Tapered Kabuki can be used for application of concealer or liquid foundation. Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-40-234,2,0,2633,B000Z65AA4,"Paula Dorf Curl Up Eyelash Curler Paula Dorf Allows you to get amazing lashes with each use without pinching, crimping, or pulling. Beauty Tools & Accessories Curlers Eyelash Tools Makeup Brushes & Tools"
149-40-234,2,1,4941,B002HK2GI0,"Tweezerman Folding Eyelash Comb Tweezerman Tweezerman Folding Llashcomb features a perfectly spaced, gold plated metal teeth that glides through lashes to remove excess mascara, leaving your lashes looking long, lovely and clump-free. Beauty Tools & Accessories Curlers Eyelash Tools Makeup Brushes & Tools"
149-60-218,2,0,572,B000674Z8A,"Laura Mercier Accessories - Sponge, 4-pack laura mercier Laura Mercier's 4-pack sponge is used to give extra control for applying foundation to all areas of the face. The sponge material holds product impeccably & applies foundation smoothly & evenly. Puffs, Sponges & Wedges Makeup Brushes & Tools Beauty Tools & Accessories"
149-60-218,2,1,8361,B005JRT7A8,"NYX Matte Blotting Paper, White, 50 Count NYX Minimize shine on the nose, forehead and cheeks with our convenient blotting paper. The oil-absorbing blotting paper sheets eliminate shine without removing your makeup. Blotting Paper Makeup Brushes & Tools Beauty Tools & Accessories"
149-80-12,2,0,6785,B0045W4X16,"Sigma F84 - Angled Kabuki TM Sigma Beauty Unique Feature: Soft and angled head
Function: Blended cream product application
Recommended Use: Buff cream blush or bronzer onto the skin.
Bristle Type: Synthetic Sigmax

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-80-12,2,1,8611,B005V1QLUG,"Sigma P82 - Precision Round TM Sigma Beauty Unique Feature: Small, dense and rounded head
Function: Fingertip-like application
Recommended Use: Apply shadow base or primer onto the lid.
Bristle Type: Synthetic Sigmax

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-80-181,2,0,6783,B0045W22SW,"Sigma F82 - Round Kabuki TM Sigma Beauty Unique Feature: Dense and rounded head
Function: Buffed powder foundation application
Recommended Use: Blend mineral products onto the skin.
Bristle Type: Synthetic Sigmax

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-80-181,2,1,8492,B005OZYPNY,"Sigma F15 - Duo Fibre Powder/Blush Sigma Beauty Unique Feature: Fiber blend with deep beveled edges
Function: Soft application of powder and mineral product
Recommended Use: Generates a diffused blush application.

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-80-52,2,0,8495,B005P02U8A,"Sigma F30 - Large Powder Sigma Beauty Unique Feature: Large and soft rounded brush
Function: Even powder application
Recommended Use: Uniform blending of powder products onto the face and body.

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
149-80-52,2,1,8500,B005P0YLIM,"Sigma F60 - Foundation Sigma Beauty Unique Feature: Firm and slightly tapered flat brush
Function: Smooth foundation application
Recommended Use: Apply liquid or cream products such as foundation and primer.

 2013 Sigma Enterprises, LLC Makeup Brushes & Tools Beauty Tools & Accessories Brushes & Applicators"
15-164-49,2,0,7141,B004DN8F4S,"Ott-lite Natural Daylight Makeup Mirror, White/Chrome (26 Watt) OttLite Illuminate your natural beauty!  bring the accuracy and beauty of ottlite natural lighting indoors to help you apply makeup flawlessly for a confident look with no surprises once you go outside. the secret to the ottlite makeup mirror is the precise blend of light wavelengths &#x2013; ottlite 508 illumination. colors are true and vibrant. details are incredibly clear &#x2013; for a fresh, beautiful look every time.   includes two 13 watt ottlite bulbs. Mirrors Beauty Tools & Accessories Makeup Mirrors"
15-164-49,2,1,7142,B004DN8F7K,"Ott-lite Natural Daylight Makeup Mirror, Black/chrome (26 Watt) OttLite Illuminate your natural beauty!  bring the accuracy and beauty of ottlite natural lighting indoors to help you apply makeup flawlessly for a confident look with no surprises once you go outside. the secret to the ottlite makeup mirror is the precise blend of light wavelengths &#x2013; ottlite 508 illumination. colors are true and vibrant. details are incredibly clear &#x2013; for a fresh, beautiful look every time.   includes two 13 watt ottlite bulbs. Mirrors Beauty Tools & Accessories Makeup Mirrors"
